SolvedBoard	PuzzleBoard	Uid
[[7, 5, 8, 6, 9, 3, 1, 2, 4], [3, 6, 2, 1, 8, 4, 5, 7, 9], [4, 9, 1, 5, 2, 7, 8, 3, 6], [8, 7, 6, 4, 3, 9, 2, 5, 1], [9, 2, 5, 7, 1, 8, 6, 4, 3], [1, 3, 4, 2, 6, 5, 7, 9, 8], [6, 4, 3, 8, 7, 2, 9, 1, 5], [2, 1, 9, 3, 5, 6, 4, 8, 7], [5, 8, 7, 9, 4, 1, 3, 6, 2]]	[[0, 0, 0, 6, 0, 0, 1, 0, 0], [0, 6, 0, 0, 8, 0, 0, 7, 0], [0, 9, 1, 0, 2, 0, 0, 3, 0], [0, 0, 0, 4, 0, 0, 0, 5, 0], [0, 0, 5, 0, 0, 0, 6, 0, 0], [0, 3, 0, 0, 0, 5, 0, 0, 0], [0, 4, 0, 0, 7, 0, 9, 1, 0], [0, 1, 0, 0, 5, 0, 0, 8, 0], [0, 0, 7, 0, 0, 1, 0, 0, 0]]	600100060080070091020030000400050005000600030005000040070910010050080007001000
[[5, 8, 3, 9, 1, 2, 7, 4, 6], [4, 7, 1, 3, 6, 8, 2, 5, 9], [9, 6, 2, 7, 5, 4, 8, 1, 3], [6, 1, 5, 8, 2, 7, 3, 9, 4], [7, 4, 9, 1, 3, 6, 5, 8, 2], [3, 2, 8, 5, 4, 9, 1, 6, 7], [1, 3, 4, 6, 7, 5, 9, 2, 8], [2, 9, 7, 4, 8, 1, 6, 3, 5], [8, 5, 6, 2, 9, 3, 4, 7, 1]]	[[5, 8, 0, 0, 1, 2, 0, 0, 6], [0, 0, 1, 0, 6, 0, 0, 5, 0], [0, 0, 2, 0, 0, 4, 0, 1, 0], [6, 0, 5, 0, 0, 0, 3, 9, 4], [0, 0, 9, 0, 0, 0, 5, 0, 0], [3, 2, 8, 0, 0, 0, 1, 0, 7], [0, 3, 0, 6, 0, 0, 9, 0, 0], [0, 9, 0, 0, 8, 0, 6, 0, 0], [8, 0, 0, 2, 9, 0, 0, 7, 1]]	580012006001060050002004010605000394009000500328000107030600900090080600800290071
[[1, 2, 5, 7, 8, 4, 9, 6, 3], [9, 8, 6, 3, 2, 1, 4, 5, 7], [3, 4, 7, 6, 5, 9, 8, 2, 1], [8, 7, 3, 4, 1, 6, 5, 9, 2], [5, 6, 1, 2, 9, 7, 3, 4, 8], [4, 9, 2, 5, 3, 8, 1, 7, 6], [2, 5, 9, 1, 7, 3, 6, 8, 4], [6, 1, 8, 9, 4, 2, 7, 3, 5], [7, 3, 4, 8, 6, 5, 2, 1, 9]]	[[1, 2, 5, 7, 0, 4, 9, 0, 3], [0, 0, 0, 0, 0, 1, 0, 5, 7], [0, 0, 0, 6, 0, 0, 8, 0, 0], [0, 0, 3, 0, 0, 0, 0, 9, 0], [5, 0, 0, 0, 0, 0, 0, 0, 8], [0, 9, 0, 0, 0, 0, 1, 0, 0], [0, 0, 9, 0, 0, 3, 0, 0, 0], [6, 1, 0, 9, 0, 0, 0, 0, 0], [7, 0, 4, 8, 0, 5, 2, 1, 9]]	125704903000001057000600800003000090500000008090000100009003000610900000704805219
[[9, 6, 1, 4, 5, 3, 8, 2, 7], [3, 4, 7, 8, 9, 2, 1, 6, 5], [8, 5, 2, 1, 6, 7, 4, 9, 3], [2, 3, 8, 9, 7, 1, 5, 4, 6], [6, 1, 5, 2, 8, 4, 7, 3, 9], [4, 7, 9, 6, 3, 5, 2, 8, 1], [7, 2, 4, 3, 1, 6, 9, 5, 8], [1, 9, 3, 5, 2, 8, 6, 7, 4], [5, 8, 6, 7, 4, 9, 3, 1, 2]]	[[9, 6, 0, 0, 0, 3, 0, 0, 0], [0, 0, 7, 0, 9, 0, 1, 6, 0], [8, 0, 0, 0, 0, 7, 0, 0, 0], [2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 8, 0, 0, 0, 0], [0, 0, 0, 6, 0, 0, 0, 0, 1], [0, 0, 0, 3, 0, 0, 0, 0, 8], [0, 9, 3, 0, 2, 0, 6, 0, 0], [0, 0, 0, 7, 0, 0, 0, 1, 2]]	960003000007090160800007000200001000000080000000600001000300008093020600000700012
[[4, 7, 2, 1, 8, 3, 6, 9, 5], [9, 8, 3, 5, 6, 2, 7, 1, 4], [6, 1, 5, 4, 9, 7, 3, 2, 8], [5, 6, 1, 9, 3, 4, 8, 7, 2], [8, 3, 4, 7, 2, 5, 1, 6, 9], [7, 2, 9, 6, 1, 8, 4, 5, 3], [2, 5, 7, 3, 4, 1, 9, 8, 6], [3, 9, 8, 2, 7, 6, 5, 4, 1], [1, 4, 6, 8, 5, 9, 2, 3, 7]]	[[4, 0, 0, 1, 8, 0, 0, 0, 5], [0, 8, 0, 0, 0, 0, 0, 1, 0], [6, 0, 5, 4, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 7, 2], [0, 0, 4, 0, 2, 0, 1, 0, 0], [7, 2, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 9, 0, 6], [0, 9, 0, 0, 0, 0, 0, 4, 0], [1, 0, 0, 0, 5, 9, 0, 0, 7]]	400180005080000010605400000000000072004020100720000000000001906090000040100059007
[[8, 5, 9, 7, 3, 4, 1, 6, 2], [4, 7, 1, 8, 2, 6, 9, 5, 3], [3, 6, 2, 1, 9, 5, 7, 8, 4], [5, 4, 7, 9, 8, 1, 2, 3, 6], [9, 3, 8, 4, 6, 2, 5, 1, 7], [1, 2, 6, 5, 7, 3, 4, 9, 8], [2, 8, 4, 3, 1, 9, 6, 7, 5], [6, 9, 3, 2, 5, 7, 8, 4, 1], [7, 1, 5, 6, 4, 8, 3, 2, 9]]	[[0, 5, 9, 7, 0, 0, 1, 0, 2], [4, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 9, 5, 0, 0, 4], [0, 0, 0, 9, 0, 0, 0, 0, 6], [9, 0, 0, 0, 6, 0, 0, 0, 7], [1, 0, 0, 0, 0, 3, 0, 0, 0], [2, 0, 0, 3, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1], [7, 0, 5, 0, 0, 8, 3, 2, 0]]	59700102400000000000095004000900006900060007100003000200310000000000001705008320
[[4, 9, 1, 5, 7, 3, 8, 2, 6], [5, 6, 8, 4, 1, 2, 3, 7, 9], [7, 2, 3, 8, 9, 6, 4, 1, 5], [6, 5, 7, 9, 3, 1, 2, 8, 4], [3, 4, 9, 2, 6, 8, 7, 5, 1], [8, 1, 2, 7, 4, 5, 9, 6, 3], [2, 8, 4, 1, 5, 9, 6, 3, 7], [9, 3, 5, 6, 2, 7, 1, 4, 8], [1, 7, 6, 3, 8, 4, 5, 9, 2]]	[[0, 9, 0, 0, 0, 3, 0, 2, 0], [0, 0, 8, 0, 1, 0, 0, 7, 9], [7, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 7, 0, 3, 0, 0, 8, 0], [0, 4, 0, 0, 6, 0, 0, 5, 0], [0, 1, 0, 0, 4, 0, 9, 0, 0], [0, 8, 0, 0, 0, 0, 0, 0, 7], [9, 3, 0, 0, 2, 0, 1, 0, 0], [0, 7, 0, 3, 0, 0, 0, 9, 0]]	90003020008010079700000010007030080040060050010040900080000007930020100070300090
[[2, 1, 3, 7, 9, 4, 5, 8, 6], [5, 4, 8, 6, 3, 1, 2, 7, 9], [7, 9, 6, 5, 2, 8, 3, 1, 4], [1, 2, 9, 3, 7, 5, 4, 6, 8], [6, 3, 4, 2, 8, 9, 7, 5, 1], [8, 7, 5, 1, 4, 6, 9, 3, 2], [9, 8, 1, 4, 5, 3, 6, 2, 7], [3, 6, 2, 9, 1, 7, 8, 4, 5], [4, 5, 7, 8, 6, 2, 1, 9, 3]]	[[0, 1, 3, 0, 0, 4, 0, 0, 0], [0, 4, 0, 6, 0, 1, 2, 0, 0], [7, 0, 6, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 7, 0, 4, 6, 8], [6, 3, 0, 0, 0, 0, 0, 5, 1], [8, 7, 5, 0, 4, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 6, 0, 7], [0, 0, 2, 9, 0, 7, 0, 4, 0], [0, 0, 0, 8, 0, 0, 1, 9, 0]]	13004000040601200706000000000070468630000051875040000000000607002907040000800190
[[4, 5, 3, 7, 9, 6, 8, 1, 2], [9, 8, 1, 5, 3, 2, 6, 7, 4], [6, 7, 2, 8, 1, 4, 9, 5, 3], [5, 2, 6, 9, 4, 7, 1, 3, 8], [7, 3, 4, 1, 8, 5, 2, 9, 6], [1, 9, 8, 2, 6, 3, 5, 4, 7], [2, 1, 5, 3, 7, 8, 4, 6, 9], [8, 6, 7, 4, 5, 9, 3, 2, 1], [3, 4, 9, 6, 2, 1, 7, 8, 5]]	[[0, 0, 3, 0, 9, 6, 8, 0, 0], [9, 0, 0, 0, 3, 2, 6, 0, 4], [0, 0, 0, 8, 0, 0, 0, 0, 0], [0, 0, 0, 9, 0, 0, 0, 0, 0], [7, 0, 0, 1, 8, 5, 0, 0, 6], [0, 0, 0, 0, 0, 3, 0, 0, 0], [0, 0, 0, 0, 0, 8, 0, 0, 0], [8, 0, 7, 4, 5, 0, 0, 0, 1], [0, 0, 9, 6, 2, 0, 7, 0, 0]]	3096800900032604000800000000900000700185006000003000000008000807450001009620700
[[2, 7, 6, 3, 5, 8, 9, 4, 1], [5, 9, 4, 7, 2, 1, 8, 3, 6], [1, 8, 3, 9, 6, 4, 7, 2, 5], [6, 1, 2, 5, 7, 9, 3, 8, 4], [9, 3, 8, 1, 4, 6, 2, 5, 7], [7, 4, 5, 2, 8, 3, 1, 6, 9], [3, 6, 7, 8, 9, 5, 4, 1, 2], [4, 2, 1, 6, 3, 7, 5, 9, 8], [8, 5, 9, 4, 1, 2, 6, 7, 3]]	[[2, 0, 0, 3, 5, 0, 0, 0, 0], [0, 0, 0, 7, 0, 0, 8, 0, 6], [1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 5, 7, 9, 3, 0, 4], [9, 0, 0, 0, 4, 0, 0, 0, 7], [7, 0, 5, 2, 8, 3, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 2], [4, 0, 1, 0, 0, 7, 0, 0, 0], [0, 0, 0, 0, 1, 2, 0, 0, 3]]	200350000000700806100000000002579304900040007705283100000000002401007000000012003
[[7, 8, 5, 3, 2, 1, 9, 4, 6], [3, 9, 4, 7, 5, 6, 8, 2, 1], [1, 2, 6, 9, 4, 8, 5, 7, 3], [6, 3, 2, 8, 1, 5, 7, 9, 4], [8, 4, 9, 2, 3, 7, 6, 1, 5], [5, 1, 7, 6, 9, 4, 2, 3, 8], [2, 5, 1, 4, 8, 9, 3, 6, 7], [4, 7, 3, 5, 6, 2, 1, 8, 9], [9, 6, 8, 1, 7, 3, 4, 5, 2]]	[[0, 0, 0, 3, 0, 1, 0, 0, 6], [0, 0, 0, 0, 0, 0, 8, 2, 0], [0, 0, 0, 0, 4, 0, 0, 0, 0], [0, 0, 0, 8, 0, 5, 0, 0, 0], [0, 4, 0, 0, 3, 0, 0, 1, 0], [0, 0, 0, 6, 0, 4, 0, 0, 0], [0, 0, 0, 0, 8, 0, 0, 0, 0], [0, 7, 3, 0, 0, 0, 0, 0, 0], [9, 0, 0, 1, 0, 3, 0, 0, 0]]	301006000000820000040000000805000040030010000604000000080000073000000900103000
[[9, 2, 6, 3, 7, 4, 5, 1, 8], [7, 5, 4, 9, 8, 1, 2, 3, 6], [8, 1, 3, 5, 6, 2, 7, 9, 4], [1, 7, 8, 6, 4, 5, 9, 2, 3], [6, 3, 9, 1, 2, 7, 4, 8, 5], [5, 4, 2, 8, 9, 3, 6, 7, 1], [2, 6, 7, 4, 3, 8, 1, 5, 9], [4, 8, 1, 7, 5, 9, 3, 6, 2], [3, 9, 5, 2, 1, 6, 8, 4, 7]]	[[9, 2, 0, 3, 0, 0, 0, 0, 0], [7, 5, 0, 0, 0, 1, 2, 3, 0], [0, 1, 3, 0, 0, 0, 0, 9, 4], [0, 0, 0, 0, 0, 5, 0, 0, 3], [0, 3, 9, 0, 0, 0, 4, 8, 0], [5, 0, 0, 8, 0, 0, 0, 0, 0], [2, 6, 0, 0, 0, 0, 1, 5, 0], [0, 8, 1, 7, 0, 0, 0, 6, 2], [0, 0, 0, 0, 0, 6, 0, 4, 7]]	920300000750001230013000094000005003039000480500800000260000150081700062000006047
[[8, 9, 6, 3, 4, 7, 5, 1, 2], [3, 1, 5, 2, 6, 8, 9, 7, 4], [4, 2, 7, 5, 1, 9, 8, 6, 3], [2, 5, 3, 6, 9, 1, 7, 4, 8], [6, 4, 8, 7, 3, 5, 2, 9, 1], [1, 7, 9, 4, 8, 2, 3, 5, 6], [7, 8, 1, 9, 2, 4, 6, 3, 5], [9, 6, 4, 8, 5, 3, 1, 2, 7], [5, 3, 2, 1, 7, 6, 4, 8, 9]]	[[0, 9, 0, 3, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 9, 7, 0], [4, 0, 0, 5, 1, 9, 8, 6, 0], [0, 0, 0, 0, 0, 1, 7, 4, 8], [0, 4, 0, 0, 3, 0, 0, 9, 0], [1, 7, 9, 4, 0, 0, 0, 0, 0], [0, 8, 1, 9, 2, 4, 0, 0, 5], [0, 6, 4, 0, 0, 0, 0, 0, 7], [0, 0, 0, 0, 0, 6, 0, 8, 0]]	90300000300000970400519860000001748040030090179400000081924005064000007000006080
[[5, 7, 3, 1, 4, 8, 9, 2, 6], [9, 4, 1, 6, 2, 3, 7, 5, 8], [8, 2, 6, 9, 7, 5, 3, 1, 4], [2, 3, 4, 8, 5, 1, 6, 7, 9], [1, 8, 7, 4, 9, 6, 5, 3, 2], [6, 5, 9, 7, 3, 2, 4, 8, 1], [3, 1, 2, 5, 6, 9, 8, 4, 7], [4, 9, 5, 2, 8, 7, 1, 6, 3], [7, 6, 8, 3, 1, 4, 2, 9, 5]]	[[0, 0, 3, 0, 4, 0, 0, 0, 0], [0, 4, 0, 0, 2, 0, 7, 0, 0], [0, 2, 6, 0, 0, 0, 0, 0, 4], [0, 3, 4, 8, 5, 0, 6, 0, 0], [0, 8, 7, 0, 9, 0, 5, 3, 0], [0, 0, 9, 0, 3, 2, 4, 8, 0], [3, 0, 0, 0, 0, 0, 8, 4, 0], [0, 0, 5, 0, 8, 0, 0, 6, 0], [0, 0, 0, 0, 1, 0, 2, 0, 0]]	3040000040020700026000004034850600087090530009032480300000840005080060000010200
[[5, 6, 1, 4, 2, 8, 3, 7, 9], [9, 3, 7, 5, 1, 6, 8, 4, 2], [4, 2, 8, 7, 9, 3, 6, 5, 1], [3, 4, 2, 6, 7, 9, 5, 1, 8], [6, 8, 9, 1, 3, 5, 7, 2, 4], [1, 7, 5, 8, 4, 2, 9, 3, 6], [8, 1, 3, 9, 5, 4, 2, 6, 7], [2, 9, 4, 3, 6, 7, 1, 8, 5], [7, 5, 6, 2, 8, 1, 4, 9, 3]]	[[0, 6, 0, 0, 2, 0, 3, 0, 0], [0, 0, 7, 0, 0, 6, 0, 0, 0], [0, 0, 0, 7, 0, 0, 0, 0, 0], [0, 0, 2, 0, 7, 0, 5, 0, 8], [0, 8, 0, 0, 3, 0, 0, 2, 0], [1, 0, 5, 0, 4, 0, 9, 0, 0], [0, 0, 0, 0, 0, 4, 0, 0, 0], [0, 0, 0, 3, 0, 0, 1, 0, 0], [0, 0, 6, 0, 8, 0, 0, 9, 0]]	60020300007006000000700000002070508080030020105040900000004000000300100006080090
[[6, 8, 1, 3, 4, 5, 9, 2, 7], [2, 5, 3, 9, 7, 1, 8, 6, 4], [9, 4, 7, 6, 8, 2, 5, 3, 1], [4, 1, 5, 8, 2, 9, 3, 7, 6], [3, 7, 9, 4, 5, 6, 2, 1, 8], [8, 6, 2, 1, 3, 7, 4, 9, 5], [7, 9, 8, 5, 6, 3, 1, 4, 2], [1, 2, 4, 7, 9, 8, 6, 5, 3], [5, 3, 6, 2, 1, 4, 7, 8, 9]]	[[0, 0, 0, 0, 4, 0, 0, 0, 7], [0, 0, 0, 0, 0, 0, 8, 0, 0], [9, 0, 7, 0, 0, 0, 0, 0, 0], [4, 1, 0, 0, 0, 0, 3, 0, 6], [0, 0, 0, 0, 5, 0, 0, 0, 0], [8, 0, 2, 0, 0, 0, 0, 9, 5], [0, 0, 0, 0, 0, 0, 1, 0, 2], [0, 0, 4, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 1, 0, 0, 0, 0]]	40007000000800907000000410000306000050000802000095000000102004000000500010000
[[3, 5, 4, 6, 2, 8, 7, 1, 9], [1, 6, 8, 9, 7, 4, 2, 5, 3], [7, 2, 9, 3, 5, 1, 6, 8, 4], [6, 1, 2, 7, 8, 9, 3, 4, 5], [9, 4, 7, 5, 6, 3, 1, 2, 8], [5, 8, 3, 4, 1, 2, 9, 7, 6], [2, 9, 1, 8, 4, 6, 5, 3, 7], [4, 3, 5, 1, 9, 7, 8, 6, 2], [8, 7, 6, 2, 3, 5, 4, 9, 1]]	[[3, 5, 0, 0, 2, 0, 7, 0, 9], [0, 6, 8, 9, 7, 4, 0, 5, 3], [0, 2, 9, 0, 0, 0, 6, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [9, 0, 0, 0, 6, 0, 0, 0, 8], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 5, 3, 0], [4, 3, 0, 1, 9, 7, 8, 6, 0], [8, 0, 6, 0, 3, 0, 0, 9, 1]]	350020709068974053029000600000000000900060008000000000001000530430197860806030091
[[5, 3, 6, 8, 2, 9, 1, 4, 7], [4, 1, 2, 7, 6, 3, 5, 8, 9], [7, 8, 9, 4, 5, 1, 2, 6, 3], [9, 7, 8, 3, 1, 6, 4, 2, 5], [6, 2, 3, 5, 4, 8, 9, 7, 1], [1, 5, 4, 2, 9, 7, 8, 3, 6], [2, 6, 5, 1, 3, 4, 7, 9, 8], [8, 9, 1, 6, 7, 2, 3, 5, 4], [3, 4, 7, 9, 8, 5, 6, 1, 2]]	[[5, 0, 0, 8, 0, 0, 0, 0, 0], [4, 0, 2, 7, 0, 3, 0, 0, 0], [0, 0, 0, 4, 0, 0, 2, 0, 0], [0, 0, 8, 0, 1, 6, 4, 0, 0], [6, 2, 0, 0, 4, 0, 0, 7, 1], [0, 0, 4, 2, 9, 0, 8, 0, 0], [0, 0, 5, 0, 0, 4, 0, 0, 0], [0, 0, 0, 6, 0, 2, 3, 0, 4], [0, 0, 0, 0, 0, 5, 0, 0, 2]]	500800000402703000000400200008016400620040071004290800005004000000602304000005002
[[9, 1, 2, 5, 4, 3, 6, 7, 8], [8, 4, 3, 6, 7, 2, 1, 9, 5], [6, 5, 7, 8, 1, 9, 3, 4, 2], [1, 3, 5, 2, 8, 7, 9, 6, 4], [4, 6, 8, 3, 9, 5, 2, 1, 7], [7, 2, 9, 4, 6, 1, 5, 8, 3], [2, 9, 1, 7, 5, 8, 4, 3, 6], [3, 7, 4, 1, 2, 6, 8, 5, 9], [5, 8, 6, 9, 3, 4, 7, 2, 1]]	[[9, 0, 0, 5, 0, 0, 6, 0, 0], [0, 0, 0, 6, 0, 2, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 4, 0], [0, 0, 0, 0, 0, 0, 0, 6, 4], [0, 0, 8, 0, 9, 0, 2, 0, 0], [7, 2, 0, 0, 0, 0, 0, 0, 0], [0, 9, 0, 0, 0, 0, 0, 0, 0], [0, 0, 4, 1, 0, 6, 0, 0, 0], [0, 0, 6, 0, 0, 4, 0, 0, 1]]	900500600000602100000000040000000064008090200720000000090000000004106000006004001
[[2, 9, 4, 6, 3, 8, 7, 1, 5], [5, 8, 1, 7, 9, 2, 4, 3, 6], [6, 7, 3, 5, 4, 1, 9, 2, 8], [8, 6, 5, 3, 2, 9, 1, 4, 7], [3, 4, 2, 1, 8, 7, 6, 5, 9], [7, 1, 9, 4, 5, 6, 3, 8, 2], [9, 5, 6, 8, 1, 4, 2, 7, 3], [4, 3, 7, 2, 6, 5, 8, 9, 1], [1, 2, 8, 9, 7, 3, 5, 6, 4]]	[[0, 9, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 9, 0, 0, 0, 0], [6, 7, 3, 0, 0, 0, 9, 0, 0], [0, 6, 0, 0, 2, 9, 0, 0, 0], [0, 0, 2, 1, 0, 7, 6, 0, 0], [0, 0, 0, 4, 5, 0, 0, 8, 0], [0, 0, 6, 0, 0, 0, 2, 7, 3], [0, 0, 0, 0, 6, 0, 8, 0, 0], [0, 2, 0, 0, 0, 0, 0, 6, 0]]	90000010001090000673000900060029000002107600000450080006000273000060800020000060
[[5, 8, 3, 9, 1, 2, 6, 4, 7], [2, 9, 7, 4, 6, 8, 5, 1, 3], [1, 6, 4, 7, 5, 3, 2, 8, 9], [7, 3, 6, 1, 9, 4, 8, 2, 5], [8, 5, 1, 2, 3, 7, 9, 6, 4], [9, 4, 2, 5, 8, 6, 3, 7, 1], [3, 1, 8, 6, 4, 5, 7, 9, 2], [4, 2, 5, 8, 7, 9, 1, 3, 6], [6, 7, 9, 3, 2, 1, 4, 5, 8]]	[[5, 0, 0, 0, 0, 2, 0, 4, 0], [2, 0, 0, 0, 6, 0, 5, 0, 3], [1, 0, 0, 0, 5, 0, 0, 0, 9], [0, 0, 6, 0, 0, 0, 8, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 4], [0, 0, 2, 0, 0, 0, 3, 0, 0], [3, 0, 0, 0, 4, 0, 0, 0, 2], [4, 0, 5, 0, 7, 0, 0, 0, 6], [0, 7, 0, 3, 0, 0, 0, 0, 8]]	500002040200060503100050009006000800800000004002000300300040002405070006070300008
[[3, 8, 6, 2, 5, 1, 4, 9, 7], [1, 2, 9, 4, 7, 8, 6, 5, 3], [7, 5, 4, 3, 9, 6, 1, 8, 2], [9, 3, 8, 5, 6, 2, 7, 1, 4], [2, 4, 5, 7, 1, 3, 9, 6, 8], [6, 7, 1, 8, 4, 9, 3, 2, 5], [4, 1, 3, 6, 2, 5, 8, 7, 9], [8, 9, 2, 1, 3, 7, 5, 4, 6], [5, 6, 7, 9, 8, 4, 2, 3, 1]]	[[0, 0, 0, 2, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 8, 0, 0, 3], [0, 5, 0, 0, 9, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 7, 0, 0], [2, 4, 5, 0, 0, 0, 9, 6, 8], [0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 2, 0, 0, 7, 0], [8, 0, 0, 1, 0, 0, 0, 0, 6], [0, 0, 0, 9, 0, 4, 0, 0, 0]]	201000100008003050090000000000700245000968001000000000020070800100006000904000
[[1, 6, 7, 5, 3, 2, 9, 4, 8], [8, 5, 4, 6, 7, 9, 1, 3, 2], [2, 9, 3, 4, 1, 8, 5, 7, 6], [4, 3, 9, 1, 5, 6, 8, 2, 7], [6, 1, 2, 8, 9, 7, 3, 5, 4], [5, 7, 8, 3, 2, 4, 6, 1, 9], [3, 4, 6, 2, 8, 5, 7, 9, 1], [9, 2, 1, 7, 6, 3, 4, 8, 5], [7, 8, 5, 9, 4, 1, 2, 6, 3]]	[[0, 0, 7, 0, 0, 0, 0, 0, 8], [0, 0, 4, 0, 0, 0, 0, 3, 0], [2, 9, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 6, 0, 0, 7], [0, 1, 2, 0, 9, 0, 3, 5, 0], [5, 0, 0, 3, 0, 0, 0, 0, 0], [0, 0, 0, 0, 8, 0, 0, 9, 1], [0, 2, 0, 0, 0, 0, 4, 0, 0], [7, 0, 0, 0, 0, 0, 2, 0, 0]]	7000008004000030290010000000006007012090350500300000000080091020000400700000200
[[8, 1, 7, 9, 4, 5, 3, 6, 2], [4, 2, 6, 1, 3, 7, 5, 9, 8], [9, 5, 3, 8, 6, 2, 7, 4, 1], [5, 8, 2, 6, 9, 4, 1, 7, 3], [1, 7, 4, 2, 8, 3, 6, 5, 9], [3, 6, 9, 7, 5, 1, 8, 2, 4], [2, 9, 1, 5, 7, 8, 4, 3, 6], [7, 4, 8, 3, 2, 6, 9, 1, 5], [6, 3, 5, 4, 1, 9, 2, 8, 7]]	[[0, 0, 7, 0, 0, 0, 0, 6, 0], [4, 2, 0, 0, 3, 0, 0, 0, 8], [0, 5, 0, 0, 6, 0, 0, 0, 1], [5, 0, 2, 0, 9, 0, 0, 0, 3], [0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 5, 0, 8, 0, 4], [2, 0, 0, 0, 7, 0, 0, 3, 0], [7, 0, 0, 0, 2, 0, 0, 1, 5], [0, 3, 0, 0, 0, 0, 2, 0, 0]]	7000060420030008050060001502090003000000000300050804200070030700020015030000200
[[4, 1, 6, 8, 2, 3, 7, 5, 9], [5, 9, 3, 6, 7, 4, 1, 2, 8], [8, 2, 7, 9, 5, 1, 3, 4, 6], [1, 6, 2, 4, 3, 5, 8, 9, 7], [9, 3, 5, 7, 6, 8, 2, 1, 4], [7, 4, 8, 1, 9, 2, 5, 6, 3], [6, 8, 9, 5, 1, 7, 4, 3, 2], [3, 5, 4, 2, 8, 9, 6, 7, 1], [2, 7, 1, 3, 4, 6, 9, 8, 5]]	[[0, 1, 0, 8, 0, 3, 0, 5, 0], [0, 0, 0, 0, 7, 0, 1, 2, 0], [8, 0, 7, 0, 5, 1, 0, 0, 0], [0, 0, 0, 0, 0, 5, 0, 9, 0], [9, 0, 0, 0, 6, 0, 0, 0, 4], [0, 4, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 5, 1, 0, 4, 0, 2], [0, 5, 4, 0, 8, 0, 0, 0, 0], [0, 7, 0, 3, 0, 6, 0, 8, 0]]	10803050000070120807051000000005090900060004040100000000510402054080000070306080
[[7, 9, 5, 1, 4, 2, 3, 6, 8], [8, 1, 2, 9, 3, 6, 5, 4, 7], [6, 4, 3, 7, 8, 5, 1, 9, 2], [2, 3, 6, 8, 9, 4, 7, 5, 1], [9, 8, 7, 2, 5, 1, 6, 3, 4], [1, 5, 4, 3, 6, 7, 8, 2, 9], [3, 2, 1, 5, 7, 9, 4, 8, 6], [5, 6, 9, 4, 1, 8, 2, 7, 3], [4, 7, 8, 6, 2, 3, 9, 1, 5]]	[[0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 9, 3, 0, 0, 0, 0], [0, 0, 3, 0, 0, 0, 1, 0, 0], [0, 0, 6, 8, 0, 4, 0, 0, 0], [9, 8, 0, 0, 5, 0, 0, 3, 4], [0, 0, 0, 3, 0, 7, 8, 0, 0], [0, 0, 1, 0, 0, 0, 4, 0, 0], [0, 0, 0, 0, 1, 8, 0, 0, 3], [0, 0, 0, 0, 0, 0, 0, 0, 0]]	800930000003000100006804000980050034000307800001000400000018003000000000
