PuzzleBoard	SolvedBoard
1...4..72...7819..9....518...81...2.6.13948.7.9...86...124....5..9572...53..1...6	186943572245781963973625184358167429621394857794258631812436795469572318537819246
....2.76.52.8.43.1.316......14.5.6.7.9..3..4.8.2.4.95......721.1.72.9.38.89.1....	948321765526874391731695824314952687695738142872146953463587219157269438289413576
..49.7.....84.179..97...24..7..15.2.281.9.456.5.84..1..49...56..325.48.....2.91..	314927685628451793597386241473615928281793456956842317749138562132564879865279134
...1...8.7.....3....249.765.3.8.7.56.7695182.85.6.2.9.528.146....4.....8.6...9...	643175982795268314182493765239847156476951823851632497528314679914726538367589241
948.5.21.72..9..54..54....9..6.1....472.6.198....4.7..2....59..38..7..25.67.8.431	948357216721896354635421879896712543472563198153948762214635987389174625567289431
.3....418486..7.....25..7..64.93..8.3..621..4.2..78.69..4..31.....1..627169....4.	735296418486317952912584736647935281398621574521478369274863195853149627169752843
.689..541...8...7234...1..6.36..5..9..2...4..4..3..62.5..1...6369...4...873..219.	268973541159846372347251986736425819912687435485319627524198763691734258873562194
6.9.8....8....6.2.2143....8...618.544.59.31.738.475...9....1542.4.2....6....6.7.3	659782431837146925214359678792618354465923187381475269976831542543297816128564793
.19..6..4.65...2.9...359...6.....49342..6..87893.....6...695...9.2...76.5..7..91.	319276854765814239284359671657128493421963587893547126178695342932481765546732918
..9.........78...6764.2359.19..47..2276...4358..25..79.3861.9579...74.........2..	389465721521789346764123598195347682276891435843256179438612957912574863657938214
61482..9..2......3..946528..8...7...397.4.528...9...3..415389..9......5..6..79814	614823795825791463739465281182357649397146528456982137241538976978614352563279814
6.....9...2591...3.1346587.3.9..4...54..7..29...3..5.4.9765123.8...4379...1.....6	684732915725918643913465872369524187548176329172389564497651238856243791231897456
67..9.3....583.4..2.4..1.9..6.57.2..352.4.678..7.23.5..9.2..5.4..3.851....1.6..89	678492315915836427234751896169578243352149678487623951896217534743985162521364789
.3..5678.....7..211.7.236....54...7341..6..9579...12....174.9.882..1.....7439..1.	932156784586974321147823659265489173413267895798531246351742968829615437674398512
379.8452.....9.8......65....8.2.7..5761.5.3829..8.6.7....64......5.2.....9857.164	379184526516392847824765913483217695761459382952836471137648259645921738298573164
..94.....87.2..5.425.7.3..6596.4....13.9.6.75....3.6199..6.4.516.7..5.43.....28..	369451782871269534254783196596147328138926475742538619983674251627815943415392867
94.....8......1927..7...354.714562..5.2.7.4.8..683257.629...7..1542......8.....42	945723186368541927217698354871456293532179468496832571629384715154267839783915642
.9584...2.8.5.9.....12..9...72.5834...97.41...5419.82...8..65.....9.2.6.9...7523.	395841672287569413461237985172658349839724156654193827728316594543982761916475238
1.4...726...9.6.8.586.7..3....718.....16354.....294....6..8.251.1.5.9...235...8.7	194853726372946185586172934943718562821635479657294318469387251718529643235461897
.6.98321...32.4...9..75..3.4....79..281.3.746..98....5.9..18..2...6.58...15472.6.	564983217173264598928751634456127983281539746739846125697318452342695871815472369
..83..6....9..51.74726....59.1......7.59638.2......7.62....93615.41..2....6..85..	158397624639245187472681935961872453745963812823514796287459361594136278316728549
..1....7.5...1.69.97.52.48...483.1..2..175..4..3.468...17.64.59.35.9...6.2....7..	341689572582417693976523481794832165268175934153946827817264359435798216629351748
7..6.51..42..79..35.3.84..6.5....3..862...459..1....2.1..79.2.52..84..31..95.1..4	798635142426179583513284796957462318862317459341958627184793265275846931639521874
74.932...9834...7226........5927..3....8.3....2..5476........5651...8923...325.47	745932681983461572261587394159276438674893215328154769432719856517648923896325147
1..9...83.3...52..48..3..9.35...69.89..178..58.25...61.6..1..59..86...3.21...9..7	127964583639785214485231796351426978946178325872593461764312859598647132213859647
59....3...18.9..7.3..65198..64812...............57469..29145..3.4..3.25...5....19	596487321418293576372651984964812735257369148183574692729145863841936257635728419
.8....3.79.7..2.16..2.3189.89..65..3...973...6..41..59.4635.7..71.6..9.53.9....6.	481596327937842516562731894894265173125973648673418259246359781718624935359187462
.6.51..2...8.9.3.....46.8.7.2.63...8.79.8.24.3...24.7.8.1.56.....7.4.5...5..79.3.	763518429418792365592463817124637958679185243385924671841356792937241586256879134
.4...2.9..1.57.32.5....4...856.2.1...21.9.75...4.1.236...6....7.83.51.6..6.2...8.	748132695619578324532964871856327149321496758974815236295683417483751962167249583
.....1.49...3..68..9182.5....42.5.63.6..3..2.52.9.67....9.1237..37..8...41.7.....	385671249742359681691824537174285963968137425523946718859412376237568194416793852
..8.4275.92..1.38...479....8.1.5.4.25...6...34.3.2.5.6....791...39.8..45.8643.9..	618342759927516384354798261861953472572164893493827516245679138739281645186435927
...31.72.2.8..6.31.5..876...9.8.41....2.3.9....57.9.4...649..1.98.1..2.6.13.72...	469315728278946531351287694697824153842531967135769842726498315984153276513672489
..34..79..6...93..8.7..2.4..3..8.267.4.2.7.5.782.1..3..5.7..9.8..48...1..18..35..	123458796465179382897362145531984267649237851782516439356741928974825613218693574
8......16.7.4.69..961.8.43.6..2.4...53.761.42...8.9..1.82.4.695..36.5.8.45......3	824973516375416928961582437618234759539761842247859361182347695793625184456198273
4...57....972.1....5..8.29..35..4.2698.6.5.4324.3..81..12.4..3....5.317....16...8	428957361697231584153486297735814926981625743246379815512748639864593172379162458
....97.487...623.9..35....1..98...2.1.5.7.6.3.8...31..9....85..8.472...665.94....	561397248748162359293584761379816425125479683486253197912638574834725916657941832
.24..6..9.91.4263.6....7.423.6.78....7..6..5....29.3.646.1....7.1765.48.8..7..16.	524836719791542638683917542356478291972361854148295376465183927217659483839724165
1....2.43.9.67..52.5.8.49....34.6.8....159....1.3.76....17.8.9.86..45.7.24.9....8	186592743394671852752834916973426185628159437415387629531768294869245371247913568
...6..4.16.139..7.3.....6.8.2.76..8.9.85.13.7.5..29.6.2.9.....3.1..357.94.5..8...	592687431681394572347152698124763985968541327753829164279416853816235749435978216
.359...18.692.8.7.....1.925.1....742..6...5..753....9.691.8.....8.7.146.34...218.	235947618169258374874316925918635742426879531753124896691483257582791463347562189
4.5..31.61.9.6.....8.14.7..6.18..4.3.3..1..9.5.8..96.7..4.57.3.....2.5.17.23..9.4	425793186179568342386142759691875423237416895548239617914657238863924571752381964
.2...4.136....1.2...53294...12.9...6958.3.2743...4.19...64159...9.8....283.9...5.	729684513643751829185329467412597386958136274367248195276415938591863742834972651
5.2.68.7.6....21...971...2.4.5.1.8.6...634...1.3.5.9.2.5...628...83....9.2.48.3.7	512968473634572198897143625475219836289634751163857942351796284748321569926485317
6.27....8...91.6353..68..71..6......294.6.357......9..92..76..3483.21...7....31.2	612735498847912635359684271176359824294168357538247916921476583483521769765893142
.28....97...93.2..9.42..5.141.829...8..451..2...673.841.9..54.3..3.98...76....81.	328514697651937248974286531417829365836451972592673184189765423243198756765342819
..251...6.569..7......362.1613...8.49...7...55.7...9237.518......8..216.2...475..	372518496156924738849736251613295874924873615587461923765189342498352167231647589
...564.73..8..1.5...7.3.196.4.8...6.2.6...5.1.9...6.8.834.2.9...1.7..3..97.143...	129564873368971254457238196543812769286497531791356482834625917612789345975143628
.9.2..4.52....418...5.9.72..1..6.97..8..1..3..26.3..4..72.8.3...517....89.8..6.1.	893271465267354189145698723314865972789412536526937841672189354451723698938546217
5.1..8423.9.6..1..42.3.57...8..5...4..6.8.3..2...9..7...95.1.42..2..7.3.1348..5.7	561978423397642185428315796983756214716284359245193678679531842852467931134829567
62..17.94...284..1.4.....8..527.64.8.3..5..2.4.18.236..1.....4.3..679...26.14..73	628317594597284631143965287952736418836451729471892365719523846384679152265148973
..92...51.58.942..6....5.49.....24185...6...32837.....39.6....4..641.59.47...96..	749286351158394276632175849967532418514968723283741965395627184826413597471859632
21.648.5.74......8.3...7.124..76.38.....9.....87.35..957.4...2.1......36.6.312.74	219648753745123698836957412492761385351894267687235149573486921124579836968312574
....81.798.1.3....93.47.6..3...2.41..968.473..47.1...8..4.95.23....4.9.778.26....	462581379871639254935472681358927416196854732247316598614795823523148967789263145
7...3.5.6.1.86.9424....2.1.5..64.2...2..7..6...7.18..5.3.7....4874.21.3.9.6.8...7	792134586315867942468952713583649271129375468647218395231796854874521639956483127
6.58....18.163...5.2...5.67..9...37..5.216.8..86...5..13.5...2.5...291.39....17.8	695847231871632495324195867219458376753216984486973512137584629568729143942361758
...48..916....952..19..54..76...1.8..8..3..6..3.8...17..83..15..569....247..56...	527483691643179528819625473762591384184732965935864217298347156356918742471256839
1.5.8...96...23.85.2...9..63....62.4.645.183.9.72....14..7...5.51.34...88...6.1.2	135687429649123785728459316351876294264591837987234561492718653516342978873965142
