PuzzleBoard	SolvedBoard
4...158.9.35..2.1....8...73.42....9..1..9..6..6....14.68...1....2.7..65.1.362...4	476315829835972416291846573542167398318594267769283145687451932924738651153629784
4.5...1....8..4...6.9.5..8.94268.71...19.24...67.13928.1..3.8.7...1..3....3...5.1	435826179128794635679351284942685713381972456567413928216539847754168392893247561
435...6.979.63...88...924....9........3.2.5........3....124...56...59.143.4...962	435187629792634158816592473549763281163428597287915346971246835628359714354871962
.1...7.4.9..8..6....3.1457..91.....47.......64.....93..5429.3....9..5..8.7.4...9.	516927843947853612283614579691532784738149256425786931854291367169375428372468195
49.7.2...7.2....4..8.9....6...3...943..265..881...9...9....7.6..3....2.7...6.3.89	496732851752816943183954726267381594349265178815479632928147365634598217571623489
5.....2.3.14563.98.....245...7...5.9.6973512.3.2...8...386.....92.37864.6.1.....5	596847213214563798783192456147286539869735124352419867438651972925378641671924385
.1947...5..4862.7...8.1..2...1......96..4..17......2...2..3.6...9.6817..7...2913.	219473865354862971678915423841257396962348517537196248125734689493681752786529134
.4.13...9.2..4.378..3..71.5....7.9.6..48.15..6.8.9....7.92..8..381.5..9.4...89.5.	547138269126945378893627145215473986974861523638592417759216834381754692462389751
..6.2..9..1...94..49...37...59..2....475.623....9..15...42...16..54...7..3..9.8..	576124398318769425492853761159342687847516239263978154984237516625481973731695842
...156....3.2476..7.6.3.2...786....39..382..73....482...7.9.5.8..3768.9....521...	482156739539247681716839254278615943945382167361974825627493518153768492894521376
1.3...57.......936.5.4..1....2.43...8.5.9.2.1...85.6....6..4.2.528.......49...8.7	193268574284517936657439182962143758835796241471852693716984325528371469349625817
1.4.5.9..7....84.....7.968.67.5.13....84.31....36.2.97.471.5.....69....4..1.6.7.5	184256973769318452325749681672591348958473126413682597847135269536927814291864735
..2.1349...1..685.9.5...23....4...8...62579...9...1....79...1.5.581..3...2439.7..	782513496431926857965784231517439682846257913293861574379648125658172349124395768
2.463.9.8.6...1..7..7....267...1.6....82.37....2.7...142....5..8..7...1.9.1.528.4	214637958569821437387495126735918642148263795692574381426189573853746219971352864
25.6..78..198.7.4..6.4.59...7......4..37941..4......5...65.2.1..4.9.683..82..3.75	254639781319827546867415923678351294523794168491268357736582419145976832982143675
9.1...2...3..7..5.65798..3..9..1.365...235...573.9..2..6..49712.1..2..4...4...6.9	941563278238174956657982134492817365186235497573496821865349712719628543324751689
..1..5..87..9...422..7..3.5..21.34.7..4...2..5.92.76..4.3..2..992...1..41..4..5..	641325978735986142298714365862193457374568291519247683453672819926851734187439526
1...46935.9.5....2......7.1...17.8..582.3.176..7.65...8.5......4....7.1.27168...3	128746935793518642654293781346172859582439176917865324835921467469357218271684593
3......717..........8.17.64..5.6..822.9.7.4.383..2.7..61.79.5..........959......7	346985271721634895958217364175463982269178453834529716613792548487356129592841637
..4...3....3...4.99.54.3..2.89..762314..9..757362..91.6..5.41.83.1...5....8...2..	874629351213785469965413782589147623142396875736258914627534198391872546458961237
..2.3.98.783.......9628.1531........8.4.6.5.9........4948.7362.......735.57.2.4..	512634987783951246496287153169345872834762519275819364948573621621498735357126498
..3.29418...8..9....947..6.8.....64..561.439..94.....7.6..185....8..7...31564.7..	673529418421863975589471263832795641756184392194236857967318524248957136315642789
....8.3..7.8.......9.3..86195.24.71..21...98..47.69.23362..4.9.......2.5..5.1....	216485379738691452594327861953248716621753984847169523362574198179836245485912637
687.39.2..9.12...7.2..58.......17....64...29....96.......84..1.9...71.3..7.59.684	687439125395126847421758963839217456764385291512964378256843719948671532173592684
8.5.371.241..5.7..3.....5689....2.545.......774.3....6183.....5..4.7..912.956.4.3	895637142416258739327149568961782354538416927742395816183924675654873291279561483
38147...5.56....71.....1...59...4.1.74.816.29.6.9...84...6.....63....85.8...92146	381479265956283471427561938598724613743816529162935784214658397639147852875392146
328.1..6........21..53.2...4.367.1922..4.9..3897.314.6...7.36..74........3..9.247	328914765964587321175362984453678192216459873897231456582743619749126538631895247
.......1.9..1..485....386297..6.9...3..714..6...8.3..447138....532..7..1.9.......	648592713923176485157438629714629358385714296269853174471385962532967841896241537
..7..49..8.16.9..243927...5.78......6.4...5.3......68.1...527947..9.63.1..37..8..	267514938851639472439278165378165249624897513915423687186352794742986351593741826
85.72....4213.5.....7...152....7.529.95...37.713.5....538...2.....5.2894....16.35	859721463421365987367984152684173529295648371713259648538497216176532894942816735
5472..683......2..3..87..9....74.16.486...725.51.28....3..67..2..9......125..4876	547219683968453217312876594293745168486391725751628349834167952679582431125934876
176.2..4.....9.5.8.5.4..7.248....2.72..547..16.7....957.3..4.5.5.4.7.....6..5.974	176825349342796518958431762485169237239547681617283495723914856594678123861352974
...2845.7....1....15.7..6..3..56....475128936....43..5..7..6.51....5....5.1472...	963284517748615392152739648329567184475128936816943275237896451684351729591472863
.....164......9.7..2...89.36.51.27..23..4..19..19.53.69.35...6..4.8......562.....	389751642564329871127468953695132784238647519471985326913574268742896135856213497
91..62587........35....7..17.2..8....957.481....9..7.54..2....62........37689..54	913462587867519423524387961742158639695734812138926745481275396259643178376891254
.....3..6....42..7.7.9184537.9.24....623.517....16.9.2327481.6.6..53....5..2.....	948753216153642897276918453719824635862395174435167982327481569684539721591276348
9.....12.....597...571..6..5..32.4..3..5.7..6..4.96..7..5..487...826.....31.....2	943678125162459738857132694576321489389547216214896357625914873798263541431785962
5...2...44.6.8..2..1...9...8.196543...3...7...241378.9...5...8..4..9.6.37...1...5	538726194496381527217459368871965432953842716624137859369574281145298673782613945
26..8...7.375..2...1..37.65....4.82....9.1....54.2....67.15..4...1..469.3...9..71	265489137437516289918237465196745823823961754754823916679152348581374692342698571
.7.41..52.2.56........82...982.....4...238...7.....528...19........54.9.54..23.6.	376419852821567349495382617982675134154238976763941528237196485618754293549823761
...1.6.74.9.5.8..66.14.3.9....81.4.717..4..282.8.65....6.2.47.14..6.7.8.85.9.1...	583196274794528136621473895935812467176349528248765319369284751412657983857931642
.23.6.5..7.4.....16..4..2..93...51.6.6..7..3.4.13...59..8..4..53.....4.8..6.3.97.	823961547794253681615487293937845126562179834481326759278694315359712468146538972
...1...93.3168972..7....61.4........65.7.4.89........2.64....5..9784526.12...6...	246157893531689724978423615413298576652734189789561432864312957397845261125976348
..51....31.3.....886945......7..2.....46871.....3..7......694277.....6.92....48..	425178963173926548869453271917542386534687192682391754351869427748235619296714835
6..5..4...714.32.......7...1....9.7.2.73549.8.5.7....3...1.......58.674...8..5..2	692581437571493286834627195183269574267354918459718623346172859925836741718945362
3..45..8..2...13.559.6.3.4.....2..56.53.1.72.67..4.....8.1.4.937.98...1..4..39..8	367452981428791365591683247914327856853916724672548139286174593739865412145239678
....583..18..9..5..243...7.2.9..3...3...7...1...6..9.4.3...659..7..2..43..173....	697458312183297456524361879269143785348579261715682934432816597876925143951734628
...621587..1..9...2..4..6..7..1.629...4...8...928.7..1..8..4..6...2..9..346915...	439621587861579432257483619783156294614392875592847361928734156175268943346915728
7.8159246....3.7.84127.8....9..7........1........2..9....2.16571.6.8....5246973.1	738159246659432718412768935291873564345916872867524193983241657176385429524697381
32.69..4....438..2..812...581..5.27..5.....8..39.8..511...629..9..513....7..49.16	321695748567438192498127365814956273652371489739284651185762934946513827273849516
95.2.6738..4.5.....26.31...6..5..4..4..3.8..5..2..4..3...42.15.....7.8..1496.5.72	951246738834957621726831594613592487497318265582764913378429156265173849149685372
2...41..3713...2.46......5.43.5.8.2.8.5.1.6.7.9.3.2.85.8......69.1...5723..25...8	258941763713685294649723851437568129825419637196372485582197346961834572374256918
.1654.82.372...5...4813.69.1...6........1........2...6.93.7145...7...312.81.5376.	916547823372896541548132697124368975865719234739425186293671458657984312481253769
5.692...1..9.5....8...67.4.6..7.1......846......5.2..3.6.28...4....1.8..9...742.6	546928371719453628832167549695731482123846957487592163361285794274619835958374216
.....4.....4.3..92.1...97.663..42.17...365...42.19..355.69...7.27..1.4.....4.....	962784351754631892813259746635842917197365284428197635546928173279513468381476529
.9...81.3.3.9.4.2525...7......48....41..9..32....26......5...7434.1.2.8.5.78...9.	794258163638914725251637948923481657416795832875326419182569374349172586567843291
1.5.2.48..4..7815....4.5.......6.8.2....3....3.4.8.......1.6....9124..7..36.9.5.4	175329486942678153863415297719564832628731945354982761487156329591243678236897514
1..64......4.9.3.6...3...1...5.871.3.2.413.7.3.726.9...5...9...7.8.5.2......24..7	183642759274591386596378412645987123829413675317265948452739861738156294961824537
7681253..3.....561...4.6.....9....1....549....3....9.....2.1...615.....7..4763185	768125349342987561591436872259378416186549723437612958873251694615894237924763185
.1....8.44.38..25......53.6.346.79......8......75.246.3.19......78..15.95.9....3.	715236894463879251892145376234617985956483712187592463341958627678321549529764138
..918...4.1....8.558..3.19..2......67..5.1..96......8..67.1..528.2....6.1...564..	279185634316497825584632197925843716738561249641729583467318952852974361193256478
....1.7.651.6.......6.7.1821.5792.......6.......8316.5621.8.5.......7.617.8.4....	982413756517628394436975182165792438873564219249831675621389547394257861758146923
7.8.6...59..8.5....541.2....3.4.7.6.84.529.37.7.3.6.5....7.862....2.1..32...4.5.1	728964315961835274354172896532417968846529137179386452413758629685291743297643581
467..9..23.....9..8.973.....76.58..9...197...9..62.37.....658.3..2.....66..8..245	467589132325416987819732654176358429234197568958624371741265893582943716693871245
....2....6....732..7.936...82.5.1...3.6.8.1.2...2.3.49...358.6..634....7....7....	431825796689147325275936418824591673396784152157263849712358964963412587548679231
5....2...3.986.1577685.3..........414.7...9.229..........3.5298952.813.4...9....5	514792863329864157768513429685239741437156982291478536176345298952681374843927615
......1.7947861.2.318.....6.3...681..5.318.7..819...6.5.....639.6.7392588.3......	625493187947861325318572496739256814456318972281947563572184639164739258893625741
.2.39.75...5.4..2......5.6.31..5.6...6..3..4...4.6..73.7.5......9..7.8...48.19.3.	421396758635748921789125364312457689967832145854961273176583492593274816248619537
...9.748.4.......6.1.43..2.1....97.87..6.1..96.97....4.7..63.4.3.......2.918.4...	562917483437582196918436527154329768783641259629758314875263941346195872291874635
1.3..49..8...17.35..7....1...47..65.7..4.5..1.89..23...6....7..47.92...6..58..1.3	153284967892617435647359218214738659736495821589162374368541792471923586925876143
..7..94....5..2.3...9453768....4.3..15.2.7.86..3.6....5913286...6.5..8....81..2..	387619452645782139219453768976845321154237986823961547591328674762594813438176295
37...8..26.9...57.5...6....298.1475.74..8..16.6397.248....2...9.56...8.74..8...35	374158692689342571512769384298614753745283916163975248831527469956431827427896135
17..852.368.1.295...5.....8....27..5..2...7..7..85....8.....5...612.9.379.751..42	179485263683172954245963178398627415452391786716854329824736591561249837937518642
..8..5.6.64..1..72.7...3.85.2...6..4.........5..8...2.28.3...9.35..9..41.9.6..2..	138725469645918372972463185827536914469172538513849627281354796356297841794681253
9...3....63....2...1.6.9.3.39..28645..15947..45237..18.8.2.3.7...3....59....5...2	975432861638715294214689537397128645861594723452376918589243176123867459746951382
....62583362....14.5..71..............49.78..............14..2.52....43114362....	917462583362598714458371296295834167634917852781256349879143625526789431143625978
.638.......21...56471.9623.13...5..2...219...2..3...95.1592.64332...48.......152.	563842971892173456471596238139485762657219384248367195715928643326754819984631527
5..6.7...9.7.4....43851...6.8.......149.5.637.......5.7...86521....2.7.4...1.4..8	521697483967843215438512976685739142149258637372461859794386521813925764256174398
..59....8...37...68.3.4.97.1.8.9..54..74.32..29..5.6.1.12.8.4.37...34...3....58..	475926318921378546863541972138692754657413289294857631512789463786234195349165827
..4.1.26.7.5....1.2.1.3479.5...89......672......45...7.4239.5.1.1....8.4.57.4.9..	394517268785926413261834795576189342438672159129453687642398571913765824857241936
3.........6293751..1..5...39483..25...3...8...51..83462...8..3..3947612.........9	395614782862937514417852963948361257623745891751298346274189635539476128186523479
...2...7.5..8476..7.859..2....1....717.958.622....3....2..894.1..1625..3.5...4...	496231578512847639738596124385162947174958362269473815623789451941625783857314296
71....6.3....18.7...2.7.5...6.5...4..31...75..7...3.2...3.4.9...9.73....1.7....35	718452693356918274942376518269587341831624759475193826583241967694735182127869435
...9...31...6.35..351..7.9.73.12.9.4....7....2.5.86.73.8.7..319..92.1...17...8...	867952431924613587351847692738125964416379825295486173582764319649231758173598246
.3.172..65...8...7...65..488652...7....567....7...865295..26...7...3...96..719.2.	438172596516984237297653148865291374342567981179348652954826713721435869683719425
4698.....5.7....8.......7.9.4375.6..71.986.34..6.3215.1.2.......7....3.5.....4971	469873512527169483381245769243751698715986234896432157132597846974618325658324971
..7.415.9...9..821.39.....785.........41.29.........457.....15.923..4...5.872.3..	287641539465973821139285467852469713374152986691837245746398152923514678518726394
.......9...3...62.2..8453.778...12..915238746..46...816.2514..9.98...4...4.......	471326598853179624269845317786491235915238746324657981632514879198762453547983162
.2..85.4..5.276..8........568.95..2..758.246..9..63.872........9..648.5..6.72..1.	729385641451276938836194275684957123375812469192463587248531796917648352563729814
45.83..26..3.1...8...5.214.....2463...47.35...3265.....879.1...5...8.3..24..75.91	451839726623417958798562143875124639164793582932658417387941265519286374246375891
.1.6.792.7..381.6.436.5.87.1.8.2........6........1.7.5.81.7.356.7.596..8.541.8.9.	815647923729381564436952871148725639597863142263419785981274356372596418654138297
3965..4..7...84.......9261...9..5..4...938...8..7..9...8415.......47...2..7..9143	396517428712684395548392617179265834465938271823741956284153769931476582657829143
1...53.....7..1..234..2765..1.....297...8...449.....3..6473..158..6..7.....14...6	126953478587461392349827651618374529735289164492516837264738915851692743973145286
....7....6...437897.98....1.7.1..95853.4.8.17918..5.3.8....91.329361...5....8....	384971526651243789729856341476132958532498617918765234847529163293614875165387492
689..5.4..14...8...5.248...4....3.5.17.689.23.3.4....6...374.8...3...59..2.5..374	689135247214967835357248169462713958175689423938452716591374682743826591826591374
..43....9...46.3583.89.5...61..2...394..1..258...4..96...2.89.7592.37...7....45..	154382679279461358368975214617529843943816725825743196431258967592637481786194532
8459.......925..3....6...89..31.984..5.....6..983.51..18...3....2..163.......2451	845937216619258734372641589263179845751824963498365127184593672527416398936782451
.92.5...75..7.9..17.8..2...64.521...87.....14...874.65...1..4.64..2.7..33...4.79.	192456837534789621768312549649521378875963214213874965927135486486297153351648792
32.8.....54..6..1..869.35..8....1.566...8...795.7....1..73.426..6..9..34.....2.95	321845679549267813786913542872431956614589327953726481197354268265198734438672195
.9.2...768...3..59.16958.....4......9...1...5......6.....87351.27..6...853...9.6.	395241876842637159716958324624385791983716245157492683469873512271564938538129467
.85.796.....815.4....6...8..5..9.26..1.....9..29.4..3..7...6....9.251.....178.92.	385479612962815743147623589853197264714362895629548137278936451496251378531784926
.9.3....57....5....2..86.13.1.8....69.5.3.8.14....1.2.15.24..6....5....23....7.5.	691374285783125694524986713217859436965432871438761529159248367876513942342697158
...9....336.75.48....6.1.254....9.7.6...1...2.9.2....475.8.4....29.73.468....6...	275948613361752489948631725412369578687415392593287164756824931129573846834196257
..82..753795.38...........9.14..36..832.7.594..79..13.2...........18.372483..69..	148269753795438261326517489914853627832671594567942138271395846659184372483726915
237.1869........7....2.4.8.4.3.6.......147.......2.1.6.5.7.6....7........6143.759	237518694148693275596274381413865927629147538785329146952786413374951862861432759
....8....8547..6....12....7..84.9263.2..1..4.7435.69..3....71....2..8379....4....	237685491854791632691234587518479263926813745743526918385967124462158379179342856
97...684243.5....6.......37.46.9......3.2.7......3.16.71.......5....3.783649...51	975316842432578916681249537846791325193625784257834169718452693529163478364987251
98.4.61.5....72.897...9..63....4...82.4.6.5.76...5....12..8...687.61....4.37.5.91	982436175356172489741598263597341628214869537638257914125983746879614352463725891
4.56..921....95..61........569483...7...1...8...576394........99..36....843..96.7	475638921328195746196724853569483172734912568281576394657841239912367485843259617
.84.3....9.6...7...2.879.46.5.9........6.2........5.7.57.194.6...8...4.5....2.13.	784236951936451728125879346651947283397682514842315679573194862218763495469528137
7..2396.193..167.2....7......6......2.71.43.6......8......4....3.279..681.9823..7	758239641934516782621478539596387214287154396413962875875641923342795168169823457
....2.95.2...3...4....67.8.7359.6......1.2......3.5679.1.69....3...1...8.48.5....	473821956286539714159467283735986421964172835821345679517698342392714568648253197
..658.9..2...7....8.5.694...2..9.8.3.9..3..7.5.7.2..9...261.3.8....5...9..3.482..	376584921249173586815269437124796853698435172537821694952617348481352769763948215
5..17.28..2459.1.....862.....8..9...3.24816.5...3..7.....948.....9.3542..65.17..9	596174283824593167137862954648759312372481695951326748213948576789635421465217839
..5...2..6....19..17..2....4.9.1..2.8.74623.9.6..5.8.4....8..92..27....8..1...6..	395674281624831975178529463459318726817462359263957814746183592532796148981245637
3.9.....812..49..6.5.321....8.9.42.5.........4.21.8.9....283.6.2..49..818.....7.2	349675128127849356658321479786934215915762843432158697571283964263497581894516732
69..74..1.....53.6.458..27....7.8....12.4.89....3.9....26..173.7.96.....5..43..62	693274581278195346145863279964728153312546897857319624426951738739682415581437962
58.9.....642....9..7....52..9..8.4.2715.4.9838.4.3..6..68....3..5....816.....8.54	583912647642857391179364528396185472715246983824739165468571239257493816931628754
.6..24.....43...21.7..85..69...6.1.3.........1.8.9...28..64..1.41...32.....81..3.	361924587584376921279185346925468173647231859138597462893642715416753298752819634
4.6...7...3....246....42..8....25...172...859...19....3..86....694....8...7...9.1	426983715938517246751642398869725134172436859543198672315869427694271583287354961
6..173..5...854621....9...827.6.1....4..8..7....7.2.569...6....457918...3..425..7	682173495793854621514296738275631849146589372839742156928367514457918263361425987
...846.7...6.7.4.327.3.....4..723....256.139....495..6.....4.393.8.6.2...4.138...	531846972896572413274319685469723158725681394183495726617254839358967241942138567
...3.72.5....42.6....8...97..14.8.2.8.......1.9.2.37..58...6....4.78....7.91.4...	468397215917542863253861497371458629824679351695213748582936174146785932739124586
182...3.7..4...91539.41....2...4....7..2.5..1....6...3....28.69926...5..8.7...132	182956347674382915395417826231749658768235491549861273413528769926173584857694132
....1..3...17.....3.4.9..67.4716.3.2.32.7.61.1.5.3487.42..5.7.6.....72...1..2....	279615438681743925354892167847169352932578614165234879423951786596387241718426593
127.4....3.6.78..58.5.......6....71.5.4.6.8.9.71....5.......6.14..63.5.7....1.492	127345968396178245845296173968523714534761829271984356789452631412639587653817492
.2.947..137..52..9.....652.81.....7.7..8.5..6.5.....13.875.....1..43..525..729.6.	625947381378152649491386527812693475734815296956274813287561934169438752543729168
...8...17..72..4..4......6251...7.4.7.8.4.6.1.4.1...7597......3..1..27..82...3...	362854917157269438489731562513627849798345621246198375975416283631982754824573196
.9.3.5....7849..62...8.7.1..4.5.3..68.......76..2.9.4..6.1.8...31..5628....7.2.3.	192365478578491362436827915749583126823614597651279843264138759317956284985742631
.652..14...71.95.....5.4..25..7.3...431.5.627...6.1..41..3.6.....28.54...98..276.	965237148247189536813564972526743891431958627789621354154376289672895413398412765
.5..8.763.6....9...7..9....5.63..4..23.....56..8..62.7....1..7...1....4.394.7..2.	159284763862735914473691582516327498237849156948156237685412379721963845394578621
96.....23.2...9..8......94.2.....8.4189.3.7656.5.....1.74......8..9...5.59.....87	968741523423659178751328946237165894189234765645897231374582619816973452592416387
..2.8.349897463...4......8.72......8.4..2..3.3......62.1......3...678214278.3.9..	162587349897463125435219687726341598549826731381795462614952873953678214278134956
3.9.5.2..1..9.......8.26.3921.37....637.9.142....12.5747.26.8.......1..4..1.4.6.3	369457281152983476748126539215374968637598142984612357473269815596831724821745693
1.8.5..63..9..7.1..65....9.9.63.....5.4.9.1.6.....69.5.4....27..9.8..3..75..1.6.4	178259463439687512265431897916345728524798136387126945841563279692874351753912684
.81.3.649.....8.......172..3.6...197...374...875...4.3..785.......7.....439.2.87.	781532649923468751654917238346285197192374586875196423267859314518743962439621875
...54..135..13.6..3.6..7....8.9....56..7.3..11....4.7....3..9.4..3.69..295..12...	879546213524138697316297548487921365695783421132654879261375984743869152958412736
.6.9482...21735...5...1.....7....1..456...329..8....4.....5...4...69783...7184.9.	763948215921735486584216973372469158456871329198523647819352764245697831637184592
98..1...426.359...53....29.....4.....139.576.....3.....46....39...568.211...9..78	987216354264359187531874296658742913413985762792631845846127539379568421125493678
..6.4.7..97.1...8...17.2...4.8...9.2..5.9.8..7.2...5.1...9.81...2...7.48..7.2.3..	256849713974135286381762495438571962165293874792486531643958127529317648817624359
.9.8..641.........5....48.3...97.3..7.93482.6..8.56...2.64....8.........485..7.3.	397825641864139527521764893642971385759348216138256479216493758973582164485617932
21678....7....14..3.....1.2.4.23.5.787..4..915.2.97.4.4.8.....9..78....4....79825	216784953795321486384965172149238567873546291562197348428653719957812634631479825
5..73..8...7.1..5461.2..........6913.6.3.4.2.8539..........7.4228..9.1...7..82..5	524739681937618254618245739742856913169374528853921467391567842285493176476182395
.67..1.9241..2.....38.....6.7.4.3...9...1...3...7.2.1.3.....86.....5..3978.6..24.	567381492419526387238974156176493528942815673853762914391247865624158739785639241
6.75.3.....1.....7859...23.97...1.6...6...5...1.3...29.68...4752.....6.....6.83.2	627593184431862957859174236972451863386927541514386729168239475243715698795648312
213.4..8.7.4..2.5.....9.4..5...1.9.36..923..84.9.7...1..2.8.....8.2..3.7.4..6.825	213645789794832156865791432528416973671923548439578261152387694986254317347169825
6...74.3..89.31..2..39..8......674...3.419.5...435......2..69..5..79.31..9.58...7	625874139489631572713925864851267493237419658964358721372146985548792316196583247
.62.43.5773..8..4.15..7.....85..1...3...6...5...3..71.....9..63.9..1..7467.83.52.	862143957739285641154976382985721436317468295426359718248597163593612874671834529
1..3.9....34.2....92.....3...1..5.684.57623.176.9..5...7.....53....7.64....2.6..7	156389472834527916927641835291435768485762391763918524678194253512873649349256187
..2....4..8.72.659.6.45.2.3........12.5...4.84........1.9.64.3.658.37.2..4....9..	512693847384721659967458213876342591235179468491586372129864735658937124743215986
..2.6..8.3......21879...64...378....1...4...7....128...48...35695......8.3..5.9..	512463789364978521879521643423789165186345297795612834248197356957236418631854972
..61....5.8.62......37...6.968.15.7...1.8.5...4.26.891.5...62......71.8.1....26..	496138725587629134213754968968415372321987546745263891854396217632571489179842653
5.41...8....47...1..28396...1.5.......5...1.......4.9...12639..2...58....5...18.2	534126789698475231172839645913582476485697123726314598841263957267958314359741862
2.537.....7...465..84.5.7.37.8.63..45.......64..81.3.51.7.8.93..432...6.....354.7	265378149371924658984651723718563294539742816426819375157486932843297561692135487
3..2.5..792....135..7.96...8...5..49...864...46..2...8...13.4..543....916..5.7..3	384215967926478135157396284812753649739864512465921378278139456543682791691547823
.2.57.4..514..8.....82146....9.5...2....4....4...2.3....76352.....7..593..1.92.7.	623579481514368927978214635139856742762943158485127369897635214246781593351492876
.9..82...426...7....1.6.2...84.....137.128.941.....82...8.9.4....7...962...67..3.	793482156426519783851763249284956371375128694169347825638295417547831962912674538
239...6..7.62...1.51..7.9.8.61.....54.7.1.3.69.....47.6.2.3..54.7...41.9..5...832	239158647786249513514673928361487295457912386928365471692831754873524169145796832
7.6.8.5.4..9...82.48.....63...9.....2.43.19.8.....8...64.....89.17...6..9.8.3.2.1	726183594139654827485792163861975432274361958593248716642517389317829645958436271
.3..5.48........1.2..8.4...1.8432.9637.....5464.5791.8...3.7..9.2........93.4..7.	937156482864723915215894367158432796379681254642579138486317529721965843593248671
..1.5...6.692....7...84...1...489325...132...932765...6...21...2....417.3...7.6..	841957236569213487723846951176489325485132769932765814697321548258694173314578692
..98...14.159.7..88.....7.2...2.......16382.......9...6.8.....59..7.468.12...69..	739862514215947368846153792367215849491638257582479136678391425953724681124586973
7......5......53.2..53..7.935..2..16.691.782.82..5..739.8..15..2.35......1......4	732649158194875362685312749357428916469137825821956473948261537273594681516783294
34..2...562..54.3..5.8.......3...4514...8...6162...9.......5.1..8.41..935...6..74	347921865628754139951836742893672451475189326162543987734295618286417593519368274
9..62..8..68.4.1..4...9....15.2.4..67..5.6..82..9.1.35....6...1..1.5.89..9..12..7	915623784368745129427198653153284976749536218286971435572869341631457892894312567
5...6.29164....5.7.8..7.6...36.219..91.....28..879.41...4.8..5.8.5....69791.5...3	573468291649312587182579634436821975917645328258793416364987152825134769791256843
9.1..........62...2.45..8791.......5.426.598.6.......7715..83.6...25..........5.8	931784652587962143264513879178329465342675981659841237715498326893256714426137598
53.....1.9....74..4.....5783.49...25...342...82...53.4743.....9..97....3.8.....51	537864912918257436462193578374918625695342187821675394743581269159726843286439751
...4..51.....1.2.351.93.8.4.5.....8...3.8.6...2.....9.1.8.53.272.5.7.....67..9...	736428519489517263512936874651394782973182645824765391198653427245871936367249158
.1..3..52.7..59...45......75.2.91.4.8..573..1.3.64.5.83......85...32..7.72..8..6.	916738452273459816458216937562891743894573621137642598349167285685324179721985364
..6...1.348.1.27.9........58.961..5264.....3835..486.72........7.85.1.241.4...5..	526879143483152769917436285879613452641725938352948617295364871768591324134287596
3....584.86........7...8.9.54.1.6..7..7...6..6..8.9.15.3.9...7........69.514....3	312795846869324751475618392548136927197542638623879415236981574784253169951467283
.73.....2.4..7...182149..37.1..4...69.53.27.84...6..1.73..541292...3..8.1.....37.	673185492549273861821496537317849256965312748482567913738654129294731685156928374
.53...9...7.9..3..6914..5.2.38.6...926.....415...8.63.3.4..5796..6..9.2...5...48.	453271968872956314691438572138764259267593841549182637314825796786349125925617483
87.9.1.4.4.....5...3..847...671.58.4.........1.84.396...631..9...3.....6.4.7.9.28	872951643419637582635284719267195834394876251158423967786312495923548176541769328
....4328...3.8...6..126..3.935.1....187.9.354....5.819.9..781..7...3.9...5892....	569743281273185496841269537935814762187692354624357819396478125712536948458921673
76..54.1..3....68.1.4.39..75...8...6.972.513.8...6...53..52.9.1.59....6..1.49..53	762854319935172684184639527543981276697245138821763495378526941459317862216498753
9..3.21..3...71.4..7.5.....61.7.548...2.4.7...841.6.95.....3.7..6.49...3..36.7..9	948362157356971248271584936619735482532849761784126395895213674167498523423657819
..5.91....6...38.1.......2.8963.7.5.5.74.92.8.3.5.8967.5.......7.86...1....17.5..	385291746264753891971846325896327154517469238432518967153984672728635419649172583
9..5.47...45.8..13.......4.1.6..297.4.......6.534..2.1.9.......51..6.89...28.9..5	961534728245987613837621549186352974429178356753496281698715432514263897372849165
...4..98..14.2.65..263.54........7..547138269..9........16.952..58.4.39..92..3...	735416982914827653826395471163952748547138269289764135371689524658241397492573816
752.63481...5..67.9.6.7.3.2.....9..72...4...54..7.....3.9.5.1.4.45..1...12749.563	752963481834512679916874352561329847278146935493785216389657124645231798127498563
26.7.3....8..523..3.5..4..2..2.798...3..2..9...953.2..7..3..5.8..386..4....2.5.36	261783459984652317375914682452179863837426195619538274746391528523867941198245736
..1.8.....289.6.14....2.8.7..38.1.428.27.43.646.3.21..2.6.3....79.2.863.....4.2..	671485923328976514549123867953861742812794356467352189286539471794218635135647298
2.....9...1...473....5..286..2...4.94.5.3.1.81.9...3..523..9....461...9...1.....7	257683941618294735394517286832761459475932168169458372523879614746125893981346527
...57.2.47.2.......49826.37....91...1762.8593...73....95.48236.......8.56.8.53...	361579284782314956549826137235691748176248593894735612957482361413967825628153479
427..5...6.138....3.9.....5..24.93.....851.....57.38..2.....5.7....761.3...5..926	427195638651387492389642715872469351963851274145723869236918547594276183718534926
5.2..4.8.49....3121.82...45......82...........51......72...19.4315....78.8.5..1.6	532714689497865312168239745649153827273648591851972463726381954315496278984527136
792..4.13.8......9...7..4.616..2.39....9.1....49.3..718.5..6...6......5.93.1..642	792864513486513729351792486168427395573981264249635871815246937624379158937158642
.7.8......563..278.9..6.4.....18.56....6.7....31.25.....7.1..2.423..891......6.4.	374852691156394278298761453742183569985647132631925784867419325423578916519236847
2651........6.9.8..89.....354..173..73.....18..186..748.....73..9.3.5........1869	265138497374659281189724653548917326736542918921863574812496735697385142453271869
71.8...24...46.5.845..1..7.5..1....713..7..958....5..1.4..2..896.5.91...29...8.56	716853924923467518458219673569182437132674895874935261347526189685791342291348756
