PuzzleBoard	SolvedBoard
..9..35...5..9.4...2.4...93.8.5.9.3.....6.....1.3.7.5.97...1.6...1.7..4...89..3..	649713528853296417127458693786529134395164782412387956974831265531672849268945371
.59...2...........4.8.71.9..1.7..84..378.465..84..2.3..4.12.9.3...........3...52.	759348216321596478468271395216735849937814652584962731845127963692453187173689524
1.62...8.35.71..64.2.8.....8..3.....5.......1.....7..2.....8.2.28..76.39.6...31.8	196234785358719264724865913872391546549682371631547892913458627285176439467923158
.....3.....3..8....1894.23........2.2.5.7.9.3.8........31.9275....3..1.....7.....	976253418423168597518947236197436825265871943384529671831692754742385169659714382
5...43........25.9..78..3.1...7.42..7.29384.6..35.1...1.9..76..6.43........21...4	596143872381672549247859361958764213712938456463521798139487625624395187875216934
.3.7.59....8.....5..9....2.3...2.658...5.4...975.8...1.6....4..4.....8....74.9.6.	231765984648392175759148326314927658826514793975683241562871439493256817187439562
.6..1.974..5..7..27.9......5.........9.375.4.........7......4.14..6..2..958.4..6.	863512974145967832729438615571824396692375148384196527236759481417683259958241763
.825...9.39572.1...7..9.5.....8.........1.........3.....6.3..2...3.87456.4...581.	682541397395726148471398562164879235537612984928453671856134729213987456749265813
7..6.....52...4..194....5.3...4.8......9.7......2.1...8.2....454..5...17.....3..6	731685294526394781948712563379468152214957638685231479862179345493526817157843926
.27...15......94.794.1.......17..5......1......6..49.......7.982.85......79...21.	627843159183659427945172863491768532832915746756324981514237698268591374379486215
7...5......4....9....9.82..531.....98...9...26.....713..23.6....1....9......1...7	793254168284671395165938274531762849847193652629485713972346581418527936356819427
87....6.3125.6......98...........9..2...3...7..6...........87......5.1399.7....85	874521693125369478639874521583217964241936857796485312352198746468752139917643285
...2..7.5.5..7.3...3..5.8......1......38971......6......6.2..8...4.8..2.3.8..5...	481239765652178349937456812865314297243897156719562438196723584574681923328945671
.....861.64.7..3...9.31...4..6.7.9.............4.5.8..9...64.8...8..7.56.652.....	357428619641795328892316574536872941789143265124659837973564182218937456465281793
94.....1.1.......6..8.7.94....9..2.14.......73.2..6....96.5.7..8.......5.7.....24	947368512123549876658172943765934281419285367382716459296451738834627195571893624
......1.83...6..9.17..2...3.6...5..9...2.9...5..6...8.8...5..47.9..8...66.7......	946537128382164795175928463264815379738249651519673284821356947493782516657491832
...2.....963..42.7..7.....47.....68...2.4.3...95.....23.....1..4.61..853.....5...	541267938963584217827391564734952681182746395695813742359478126476129853218635479
.74....2...81.7.535...247...4..7.8..7.......4..6.3..7...971...882.9.31...1....29.	374589621298167453561324789945271836732698514186435972659712348827943165413856297
......5..68.24.....9.73.1...5..7......6.5.9......6..5...4.87.9.....23.65..9......	237891546681245379495736128852379614716452983943168752364587291178923465529614837
761....8.325..819..............84...9.2.3.7.4...79..............791..845.1....627	761359482325478196498216573137684259982531764546792318254867931679123845813945627
...831....1.......8...6..3.56...8.7.138.7.562.9.6...18.7..5...3.......5....483...	926831745317549826845267139562318974138974562794625318479152683283796451651483297
24...5.......61...5...92.6......8.3....143....3.6......5.31...6...98.......5...43	246735189397861524581492367914278635625143798738659412852314976473986251169527843
1...873...7.......6...4..2.5.6.1....4.1.5.8.2....3.5.1.1..6...9.......1...419...5	142587396379621458658349127586712943431956872297438561815264739923875614764193285
21.45.8....41....2.586...........14.....4.....45...........475.4....59....1.76.83	216453879934187562758629314329568147187942635645731298862394751473815926591276483
.8.......59..4..183.1.97........36.48.......34.35........43.9.224..5..81.......7.	784165239596342718321897546917283654852674193463519827175438962249756381638921475
361.7.....9.....21..25..9.6.45......2.......9......23.6.8..74..97.....5.....5.798	361972845597684321482513976845239167236741589719865234658397412974128653123456798
9......2.4.29..37....46......1.9.2....4...8....7.4.6......59....45..69.2.2......5	986573124452981376713462598831695247564127839297348651178259463345716982629834715
..3..2...9...6.13....8..5...69.27..1..1.8.9..4..39.26...8..6....94.5...3...7..8..	513972486987564132642813597869427351231685974475391268358246719794158623126739845
29.6......8....2655......3.....6.1.3.3..2..7.7.1.9.....2......9317....8......1.27	293685741184379265576214938842567193935128674761493852428736519317952486659841327
768...5....3........1...37...69.4....27...64....6.79...32...7........4....5...136	768143529453792861291568374586934217927815643314627985132456798679381452845279136
945.1........5....73.4..915...5....3...184...4....9...256..1.89....9........4.561	945813276612957834738426915897562143563184792421739658256371489184695327379248561
.....97.3..8241..9....5.8...2.49.....8137259.....18.3...7.8....8..1264..2.45.....	152869743378241659496753812723495186681372594945618237567984321839126475214537968
.....3..22....1...17.8.2.4.9..3......3195462......7..8.9.1.5.76...4....17..6.....	654793812283541769179862543927386154831954627546217938498125376365479281712638495
....53.8.3.98.2.........21.9.5738..1.........4..5267.8.53.........3.96.2.9.24....	712653984349812576586974213965738421827491365431526798253167849174389652698245137
35................48.5.6.79......3279..3.5..4263......69.8.4.35................16	359741862176298453482536179548619327917325684263487591691874235725163948834952716
74...93....2..78..9..2.8.6.4...8........6........9...4.7.4.3..6..49..5....38...49	748619352632547891951238467497182635125364978386795214879453126214976583563821749
3.....4..2.47.9.....8..461.....83....3..2..4....64.....638..9.....3.27.4..5.....3	356218479214769538978534612547183296631925847892647351463871925189352764725496183
...5.....2.1.375.975....3...1.39....5..648..3....75.8...2....354.578.2.1.....1...	396524718241837569758916324817392456529648173634175982172469835465783291983251647
.....9.7..7..8...26.5....8138...5...596348217...9...5825....7.49...5..6..6.4.....	831529476479681532625734981382175649596348217147962358253816794914257863768493125
7.8....26.......1.9.....8432..9.3.7.17.....94.9.4.7..2367.....1.8.......51....4.7	748139526635824719921756843254913678176285394893467152367542981489371265512698437
8.1..237.5367.1..8.2.8............8..5961874..1............4.9.9..3.5461.439..8.7	891562374536741928427839516764293185359618742218457639675184293982375461143926857
....71.8....3.915..7..56...3549.......91653.......3598...59..1..158.4....3.61....	593271486462389157178456932354928761789165324621743598846597213215834679937612845
...9.6....9831...26135...8.1.5..9.788...7...697.8..1.5.8...13543...5872....7.3...	427986513598317642613542987145639278832175496976824135789261354361458729254793861
......25..721..8.4...98..3.......5..59.371.82..7.......6..25...2.8..794..15......	983746251672153894154982736341268579596371482827594163769425318238617945415839627
....7.4..3.25.6..7.........8.6....9..73.2.18..2....7.4.........2..4.79.1..9.6....	681273459392546817457189326846715293973624185125938764534891672268457931719362548
43.92....2..5.....91.7..8.2..3......591.6.284......5..1.7..3.26.....4..7....72.18	436928175278541639915736842623485791591367284784219563147853926862194357359672418
.1.7.......23.5..4.356....15....37.9.........6.71....83....194.2..4.81.......6.2.	416782395892315674735649281541823769983567412627194538368251947279438156154976823
...2.1.9......7....74...6217..3.4.6.....2.....2.7.6..5867...25....5......9.4.2...	386241597219657438574893621758314962641925873923786145867139254432568719195472386
2.65.........97.65..91...32.9.3.....4.2.8.3.1.....5.9.94...32..32.47.........29.3	286534719134297865579168432697341528452986371813725694945613287328479156761852943
..8...3766.5..4......6.3...15......7....5....9......32...9.1......8..9.3719...2..	498512376635794821271683459152438697367259148984176532843921765526847913719365284
...25.1....1.87....6.91........4.953.9..7..2.512.9........68.3....52.4....5.39...	483256179951387264267914385876142953394875621512693748149768532638521497725439816
38..2.5.6..958..4.5...1...9...79.....38...49.....42...1...5...4.7..319..8.5.7..13	381429576769583142542617389456798231238165497917342865193856724674231958825974613
6...3..1.3451.9.6..7...5...4.1.....65.......88.....5.1...3...8..1.4.8652.8..1...3	628734915345189267179625834491857326532961478867243591254376189713498652986512743
5......6.7....9.....36.17..9.....1.41..5.2..68.6.....9..51.69.....2....1.2......7	519723468768459213243681795952867134134592876876314529385176942697245381421938657
..53.6.1...3.2.9....7.9.....7..54...5.9.1.7.4...87..6.....6.4....1.4.6...5.2.98..	945386217183725946267491358678954123529613784314872569792168435831547692456239871
..843..7..9.7..63.......89.......2.7..2...3..1.6.......15.......74..8.2..2..147..	268439571591782634437165892943856217752941368186273459815627943374598126629314785
26.5.4.1...8..9.7.....6....3..95........4........28..5....1.....3.6..2...9.2.5.31	269574813458139672713862549327951468985346127146728395872413956531697284694285731
3.98...6.765...48...8.6..5..43....7.....1.....9....51..3..8.7...76...821.8...93.5	319854267765123489428967153143592678652718934897436512534281796976345821281679345
..87..4133..54..8.......5.62...68...87.....65...27...81.2.......9..12..4643..78..	568729413319546782427381596254168379871493265936275148182634957795812634643957821
65.....1.4...16.8........6.......7.63..679..11.6.......6........2.16...8.1.....24	657894312439216587281753469895321746342679851176548293963482175524167938718935624
....1..7.1.76.....54673..98......78.8.......4.14......43..67821.....46.9.6..9....	923418576187659243546732198692143785875926314314875962439567821751284639268391457
....96.4..9.............61.16453...2.7..1..3.8...29176.49.............2..1.97....	521896347697341258483752619164537892972618534835429176349285761758164923216973485
.59.....44.27.139..3.....6......3...5.3...1.2...2......1.....2..761.94.89.....61.	159632784462781395738495261291573846583964172647218539815346927376129458924857613
.....2.5........9.6.2....312...8...9..81465..3...2...457....9.8.2........4.3.....	439612857187435296652879431264583179798146523315927684573264918826791345941358762
8..2...94.6..5..1.34.8.1.7...8...9..4.......6..9...4...7.1.8.49.9..4..2.58...9..3	851276394967453812342891675728564931435917286619382457276138549193645728584729163
..546..32.....9....672..8.....6...513.9.4.6.862...8.....4..651....9.....29..754..	985467132432819765167253894748632951359741628621598347874326519516984273293175486
73.25.......49.15..4..1....9.3.2..64....7....87..3.5.2....4..2..95.62.......85.79	731258496268497153549613287953821764126574938874936512687149325395762841412385679
5..1...4.3.96.....4.87.2..1............289............2..3.65.8.....56.2.9...7..3	527198346319654827468732951742563189153289764986471235271346598834915672695827413
.83742.96.6.1.3....1..6.3..1...5......84297......7...3..6.1..7....5.7.3.79.63825.	583742196469183527217965348174356982638429715925871463356214879842597631791638254
.7.4....5....5.4....4....7323.....64..7.3.2..61.....3876....8....2.6....3....2.5.	976423185183957426524186973238591764457638219619274538765319842842765391391842657
285....74...5..........4592...8193.7...4.7...4.8236...8413..........8...52....483	285693174194572638736184592652819347913457826478236951841325769367948215529761483
..8.26453....9..2....7...91...21.......8.3.......45...45...1....8..3....31948.5..	978126453561394728234758691846217935795863142123945867452671389687539214319482576
916...43...3............8....94.7.154...5...216.9.23....1............1...98...753	916528437283741569754369821829437615437156982165982374541873296372695148698214753
...3...1..3.42....7.4.8..2..8.7..9.3....5....3.6..4.5..7..1.5.4....49.3..4...7...	862375419539421678714986325185762943497153862326894751673218594258649137941537286
....2....9.4.......82..17.31.9...3646..213..8873...5.22.63..18.......4.5....7....	367925841914738256582461793129587364645213978873649512296354187738196425451872639
97....2.......1..5.21.4.7......2...38..4.6..92...5......2.9.35.7..5.......3....74	975683241348271695621945738564729813837416529219358467482197356796534182153862974
185..2..............2.71...754.39......8.6......14.593...92.1..............3..725	185492637967583412432671958754239861319856274628147593573928146241765389896314725
....2....58....46....8653..7....352..2475613..534....6..9578....47....59....4....	376124985581397462492865317768913524924756138153482796639578241847231659215649873
.3...6.............9.24..358.7.6......69843......1.8.638..29.6.............6...4.	732156984458397621691248735827563419516984372943712856385429167164875293279631548
..3...21.2....3.9..4.9......248..1..876.1.924..1..786......8.4..8.2....1.32...5..	953674218268153497147982356324896175876315924591427863619538742785249631432761589
.......52.5...93..6.85......2...3.7.163...598.8.9...2......52.1..73...8.31.......	971634852452189367638527419529813674163472598784956123896745231247361985315298746
...917..35...3.4..3.........874..5..29..5..48..4..391.........4..8.6...54..375...	842917653516832497379546821187429536293651748654783912735298164928164375461375289
.63.41....2..3..6..54...9..7....8.......1.......6....7..8...67..7..8..1....37.85.	963841725127539468854267931716458392349712586582693147438125679675984213291376854
.....7..3....3....79.86.4..95...23...71.8.96...86...74..9.48.36....5....3..7.....	184527693625934187793861425956472318471385962238619574519248736867153249342796851
.4..7.8657.......2.9.1.....6...3...1.21...93.5...1...6.....4.1.3.......9916.2..4.	143972865765348192892156374687439521421865937539217486258794613374681259916523748
..3.4.51.5..9......9825..3.63.57914...........85124.63.5..9268......3..1.26.1.3..	263847519514936872798251436632579148147368925985124763351792684479683251826415397
23.47..51..76.29.3......6...2.......46..1..27.......6...2......9.35.72..78..34.96	236479851517682943894351672325746189468915327179823465652198734943567218781234596
6372.......4..3.262.16...7.7..8....3....3....3....2..9.7...56.114.9..2.......4897	637241958894573126251698374712859463489736512365412789978325641146987235523164897
62..958.......492..9.8....5...3..2.4.36.2.59.2.8..9...9....6.3..429.......721..89	624195873875634921193872645759368214436721598218459367981546732342987156567213489
.4..5...62.5.9...369.3...45.26.....8....6....7.....36.87...5.211...7.4.99...2..8.	341257896285694713697318245526439178438761952719582364873945621152876439964123587
.6....2.3.....2.692.8.96....2..64...65..2..98...81..2....48.7.248.6.....3.7....8.	169748253745132869238596147823964571651327498974815326516489732482673915397251684
.7....3.93..98...65.9673.18....3......7.9.5......6....76.3549.14...19..59.5....4.	876241359321985476549673218658432197237198564194567832762354981483719625915826743
.39.....71...89.56.5......3...1...4.....6.....1...4...8......1.29.81...45.....82.	439651287127389456658472193385197642742568931916234578874926315293815764561743829
...9..4..24.......6.943..2...4.95.....8...1.....18.5...8..146.3.......14..2..3...	837926451241578396659431827124395768578642139396187542985214673763859214412763985
5..28..4...7......1..47.265.....56.....6.4.....28.....863.42..9......8...9..68..4	536281947427596138189473265374925681918634752652817493863142579741359826295768314
1....5...62....45..7..23..1..24..31...7...5...41..92..2..79..3..13....96...3....4	138945672629871453574623981952467318367182549841539267286794135413258796795316824
....8....56.73..4....1.5627......7..1...5...9..2......2156.4....8..19.64....2....	427986531561732948398145627954368712136257489872491356215674893783519264649823175
8.172...9.2.4......459.8...98.........6.8.9.........61...3.971......2.9.1...564.2	861725349329461587745938126983617254216584973574293861652349718438172695197856432
.41......5..617.9......5..3.7...15.4.1..5..2.8.54...7.4..5......8.974..5......74.	641239857538617492792845163279361584314758629865492371427583916186974235953126748
.3.....7..6..3...4.8.96..5.6..39...7.........7...45..3.7..53.1.5...2..3..1.....9.	435281679169537824287964351654392187893716542721845963972653418548129736316478295
4..297..5..31..7.26...5.......38....8...6...4....24.......7...33.4..58..2..438..6	481297635953146782627853941746381259832569174195724368518672493364915827279438516
...5.4......8..26.215....47.....3...3...8...4...1.....85....971.27..8......7.1...	786524193439817265215369847571493628392685714648172539853246971127938456964751382
5...9..87.....39......5....83.....24.4..2..5.12.....98....4......81.....35..8...2	513496287762813945984257136835971624649328751127564398296745813478132569351689472
.46..35....2......3.7....62.34.....77...4...92.....45.57....2.1......3....85..79.	946213578812675934357894162634159827785342619291768453573986241169427385428531796
...6.4.1.412839.75....2...982.....4.3.4...2.8.5.....972...4....94.216783.6.5.3...	739654812412839675586127439827395146394761258651482397273948561945216783168573924
.8...........2..1..418.7...1..6.....978.1.346.....8..7...1.947..3..6...........9.	286941735795326814341857962124673589978215346563498127652139478839764251417582693
64.8.39...5.246..81....74.3..6......8..692..5......8..9.13....74..571.3...34.9.81	647813952359246718182957463796185324834692175215734896921368547468571239573429681
.............6.347...8..12.2.....5.4.64.7.21.1.8.....6.79..3...812.4.............	725431689981562347346897125297186534564379218138254796479613852812745963653928471
.2....6.......5....9.16.78....8...5.93.2.7.68.1...6....79.21.4....6.......6....1.	821479635647385291593162784762843159935217468418956327379521846154638972286794513
6.1.2.9...3.4..2.57...3.146.........5.......1.........265.4...31.9..2.6...4.5.7.9	641725938938461275752839146816574392527693481493218657265947813179382564384156729
...492..3.92.5..1.8..........6.1.9.7.1..2..4.5.8.4.1..........5.8..7.49.1..984...	651492783392857614847163259426518937719326548538749126964231875283675491175984362
19657.3.2.3.1....7.8...........5.....4.921.7.....8...........5.9....5.2.2.5.97468	196578342432169587587432916621753894843921675759684231378246159964815723215397468
..........89465.3.4.2.9..5...5.8..9..4..7..6..9..5.7...2..1.9.8.5.23941..........	567321849189465237432798651275683194841972563693154782324516978758239416916847325
...4.5.6........857..9....3.1.....4..89.4.15..4.....7.6....2..195........3.1.4...	128435769493671285765928413517386942389247156246519378674892531951763824832154697
295...73..83.795..6....5.9.3....1..9.........7..8....3.3.9....7..631.98..19...324	295468731183279546647135892358721469961543278724896153532984617476312985819657324
9.5..674.....3.....8.4..61..5........9.251.6........5..27..9.3.....2.....691..8.5	935816742146732589782495613651347298893251467274968351527689134318524976469173825
...7...8.5...61....7..3.5.2134529......876......1432597.2.8..9....29...5.4...7...	396752481528461937471938562134529876259876143687143259712385694863294715945617328
7....32...38.9516.921.4......475......6.3.8......687......8.472.8257.91...79....8	765813294438295167921647385814759623576132849293468751159386472382574916647921538
..2..41.6..45.....9....62.4268.......4.....9.......6815.78....3.....57..4.67..8..	872394156614572938935186274268931547741658392359247681527869413183425769496713825
.8246...5.......2........6429657....8...2...9....8127692........6.......4...5769.	182469735649735128537218964296574381871623459354981276928346517765192843413857692
...9.......925.4....8314.958.74........8.9........18.658.6927....3.859.......3...	435967128169258437728314695817426359356879241942531876584692713273185964691743582
5.......1.....95.3......2....9.38.15.3.791.2.16.54.9....4......9.23.....3.......4	593276841426189573718453269249638715835791426167542938674815392952364187381927654
....72..5.5..84........34.2.72.6.....3.....6.....5.82.4.89........83..4.5..74....	394172685257684319681593472972468531835217964146359827468921753719835246523746198
.1..9.75...35...1..6.....8.3..12..4....847....4..63..2.8.....6..5...18...32.8..9.	418692753293578416567314289376125948921847635845963172784259361659731824132486597
.5.3......7.589....12...35...5...8.....8.2.....9...2...41...58....495.1......8.2.	856321947374589162912647358425936871137852496689174235741263589268495713593718624
8.5......79132.65.....5..919..5...7...6.4.1...8...1..562..3.....59.78324......5.7	865197432791324658342856791914583276576942183283761945627435819159678324438219567
..432.9...........1.6......3.92.741...28163...154.32.7......5.1...........7.856..	874321965593678142126549738389257416742816359615493287468932571951764823237185694
9..46.....2.9.8.1.6.4......2..186.5...67423...4.539..2......6.7.6.3.1.4.....57..1	971465283325978416684213975239186754156742398748539162512894637867321549493657821
.1.6.54.74..2......6....9..1...4.7..5...3...2..4.2...5..3....1......2..36.73.1.8.	319685427475219368268473951132548796586937142794126835823764519941852673657391284
127.........9.261769..5...4.7...........1...........6.7...9..524561.8.........146	127436589345982617698751324874569231263817495519243768731694852456128973982375146
193.4.67..647..1.9......3.....1.7..4.........5..6.3.....6......4.9..156..15.6.897	193842675864735129752916348638127954921458736547693281386579412479281563215364897
.7.65.31.1..9....6...1..47.8.2.....1.........3.....9.4.29..8...7....6..8.81.79.6.	978654312134927586265183479842795631596431827317862954629318745753246198481579263
...96..8.....5...3.5..71.492...4...66...8...47...1...552.69..3.1...2.....6..34...	471963582986452173352871649298745316615389724743216895527698431134527968869134257
..6.7..83.136.972.8...4.5.........5...2...4...5.........5.2...8.845.623.29..3.6..	426175983513689724879243561648712359732958416951364872365427198184596237297831645
1.5.8.9.2.96.4.51..3..59..............2...4..............27..9..17.6.82.6.9.1.3.4	145786932796342518238159647961428753872531469354697281583274196417963825629815374
...9.3.15.3..25.9.....48.....365....8.5...9.2....875.....57.....5.31..4.62.8.4...	782963415436125798591748326243659871875431962169287534314576289958312647627894153
.......3...42.5..66.2........164.....68.3.24.....513........9.32..9.71...5.......	895176432314285796672493815931642578568739241427851369746518923283967154159324687
3.8.976....6.3...............4.16..5..94251..6..78.9...............4.2....135.4.8	348297651196534827752168394234916785879425136615783942423871569587649213961352478
..4..6.....79..12........84..8....92...421...27....4..68........91..27.....1..2..	314286579857934126926517384148375692569421837273698451682743915491852763735169248
..487..9..9..34.....5.1.4..4..62..71...193...51..87..9..8.6.9.....25..3..5..481..	134872596896534217275916483489625371762193845513487629328761954641259738957348162
.7.18.....8.......2.3645..7..2.5.7......1......1.7.2..5..4319.2.......8.....68.5.	475189623986723541213645897342856719897312465651974238568431972124597386739268154
6....3..5.7.2.9..4...5....7.4..2.9.38..4.6..12.7.3..4.4....7...9..6.4.1.7..1....9	691743285578219364324568197146825973839476521257931846412397658983654712765182439
...7...418..5.....5.74..8.....6.8.5...9...3...5.9.1.....8..46.9.....7..597...6...	296783541841562793537419826413678952689245317752931468328154679164397285975826134
.3.9..1.....86.....5.347...5.2.3....48.....19....8.5.2...428.5.....96.....8..3.4.	837952164294861375651347298512639487483275619769184532376428951145796823928513746
54.......26...3.5....5.2..47......19....1....12......84..3.6....7.2...46.......25	549167283261843957837592164783624519695718432124935678452386791978251346316479825
9.1...3586..5..7.97.5.8.6.......3.....68172.....9.......9.6.4.23.4..5..6862...5.1	921476358648531729735289614217643895596817243483952167159368472374125986862794531
...6..3.5...2.....3..7...4.5.3....6.92..7..34.4....8.7.5...8..3.....7...6.4..1...	217649385485213679369785241573894162928176534146352897752468913891537426634921758
4..17.3..8..6....4....4....2.15...7.7.......3.3...64.8....6....6....9..2..4.81..5	459172386873695124162843597241538679786914253935726418528367941617459832394281765
9...........42..9.1...79.3.615...9...9.....4...4...617.5.98...3.6..32...........9	946513782573428196128679534615347928792861345384295617451986273869732451237154869
..13.....69.1.78....3..8..6..9.7.....1.9.3.2.....8.9..9..7..1....72.6.94.....97..	581364279694127853723598416269471538418953627375682941946735182857216394132849765
1.9.....6.6........2....8.19..3.7.....12957.....4.8..96.7....8........9.2.....1.4	179834256863521947524679831982367415341295768756418329697143582415782693238956174
..4..21....847..3.........54...3..7...3.1.6...6..4...11.........8..647....67..9..	634582197598471236721396845412638579953217684867945321175829463389164752246753918
..8....1.....3...9.4...65.3...51..2...26489...9..72...9.32...4.7...8.....2....8..	238957614657431289149826573376519428512648937894372165983265741765184392421793856
.6.28..7......314....41..8..3..2.....8..4..5.....3..2..4..92....921......5..67.9.	164285973928673145573419286735928614286741359419536827347892561692154738851367492
.7.18...9.23.5.68.98.........5....3.3.9...8.6.6....4.........68.51.7.29.6...19.4.	574186329123957684986342751845761932319425876762893415297534168451678293638219547
.735......5.93.41..9.8.2.352.7.9...3.........3...2.1.773.2.1.6..48.63.5......937.	473516928852937416691842735267198543914375682385624197739251864148763259526489371
2..6.7.93.46.5.7.......1..2..98....1....2....7....52..5..1.......3.7.94.89.5.6..7	251687493346952718987341652429863571165729834738415269572194386613278945894536127
..2...1.83...6.....8.932..44....9..7..38745..7..3....92..795.8.....8...68.7...9..	962457138374168295581932674428519367693874512715326849236795481149283756857641923
....8..6.63...18......3.71.46....1......4......7....25.45.1......86...41.1..7....	721485963639721854584936712462859137153247689897163425945318276378692541216574398
..7.96...461.2.3..9........3.2.....881.....437.....5.2........5..5.6.134...41.9..	527396481461528379983741256352174698816259743749683512174932865295867134638415927
4..2.3..1.27...3.45138.4.76....2.9...5..3..4...2.5....13.7.56292.5...13.7..3.2..8	469273581827561394513894276348127965651938742972456813134785629285649137796312458
9.14...2626.5....8..3.8....4....1...............2....7....9.6..7....5.9263...47.5	981437526267519438543682971425971863176358249398246157852793614714865392639124785
.547.....2.....78.....3...1..2.9...8.85.7.69.6...8.4..3...5.....27.....4.....493.	854721369213649785796835241432196578185472693679583412341957826927368154568214937
...293.84..96.4.5.......13.58......1....5....9......25.75.......9.7.25..36.845...	157293684839614257642587139583426971724951368916378425275169843498732516361845792
......9...7.2.5..1..3.8.67.3.8.2.41.29.413.86.17.9.3.2.31.5.2..5..3.2.6...2......	854761923976235841123984675368527419295413786417698352731856294549372168682149537
.4.9.76.1....2.9........8...7...4..9.98...16.3..8...7...5........6.1....4.92.8.1.	243987651861325947957641832672154389598732164314896275185469723726513498439278516
2....81..41..52....8.1.......48.....7...1...6.....54.......1.8....47..51..35....4	237698145416752893589143267964837512758214936321965478645321789892476351173589624
.7..9.1.2.....3.5..5..1.9...2.98.......2.5.......31.9...8.5..2..6.1.....2.4.6..7.	473598162981623457652417983325986714197245836846731295718354629569172348234869571
.........3.6.9.7..241...9...8......451..7..324......9...2...579..4.5.3.6.........	798561423356294781241837965687329154519476832423185697132648579874952316965713248
.....6..35.6.8....48..3.5..76.......9.43186.5.......14..5.7..26....6.9.16..8.....	192456783536789142487132569761245398924318675853697214345971826278564931619823457
.3.812........517.1........98.3....7.6427859.5....1.83........4.974........187.2.	735812649846935172129746358981354267364278591572691483618529734297463815453187926
.....4687..497...1.......4.893..2.54.........27.4..369.3.......1...897..9586.....	329514687684973521517826943893762154465391278271458369732145896146289735958637412
.8.9.6.2.45...........2..8.....3..1254..1..9782..7.....6..9...........61.1.7.5.4.	187956423452381976639427185976534812543218697821679534264193758795842361318765249
...283...9.1..5.6.....9.78..19.........914.........12..52.7.....9.4..6.5...859...	647283951981745362235691784819327546526914837473568129352176498798432615164859273
1.......825.938.1...6.17..9...5...7.972...385.1...3...4..85.7...2.396.418.......3	197645238254938617386217459643589172972164385518723964431852796725396841869471523
..3.4.........8.73..253........14328..1.9.7..84672........568..56.3.........8.5..	683247195495168273172539684957614328321895746846723951714956832568372419239481567
.7936.....26.....9......72..48........37418........45..97......6.....17.....5729.	879362541426175389315984726748526913953741862261893457597218634682439175134657298
...9....1...25..6.85916....57.346....4.....3....519.84....31695.9..28...1....5...	726984351314257869859163427578346912941872536263519784482731695695428173137695248
1.46....3.27.8....63...42...........84.2.3.71...........59...17....3.82.4....19.5	194652783527389146638174259716895432849263571352417698265948317971536824483721965
.164......3.2.6..4..4......4....59.675..9..821.98....5......2..3..5.2.4......356.	516478329937256814824319657482135976753694182169827435645781293398562741271943568
...41...527...5..1.....97..7..826394.8.1.4.7.694573..2..89.....1..3...499...42...	836417925279635481541289763715826394382194576694573812458961237127358649963742158
..3..9..1.....8.9..9.6..4....9184.3...8...1...1.3529....4..3.1..7.9.....3..4..8..	683249751147538692592617483759184236238796145416352978964823517875961324321475869
..8...7..12.4.....5..76..4.9.2..4.6..5.632.9..3.9..1.2.1..47..3.....6.27..5...4..	468293751127485639593761248982174365751632894634958172216547983849316527375829416
.68..37.113....42.....1...6.......62.2..6..4.65.......9...3.....84....933.61..28.	268943751137658429495712836741389562829561347653427918912835674584276193376194285
.9...4...31...684.4.2...9.7......4.9.........6.5......7.1...5.4.568...91...1...6.	598714623317296845462385917123568479879431256645972138731629584256843791984157362
5..924.........59.79.1..83....6.82.....235.....74.1....26..9.75.85.........562..3	538924617614387592792156834143678259869235741257491368326849175985713426471562983
2.9..4..7.4.7..1.....9.1.5.653..8749....7....4276..813.3.8.6.....8..7.3.1..3..6.8	219564387345782196786931452653128749891473265427659813932846571568217934174395628
.7...856......6..1.6..3.749......9......8......9......746.2..1.9..8......587...9.	473198562295476381861532749127654938634289175589317426746925813912843657358761294
....13.8..8.....23.1285.6....3.98.51..54318..89.56.3....8.7456.95.....3..2.38....	746213985589647123312859647463798251275431896891562374138974562954126738627385419
1.3.....58...3.62.54.1.........18.....6.5.9.....69.........1.67.31.6...46.....1.2	163289475879435621542176839795318246326754918418692753954821367231967584687543192
15.6...9..47..9.......1..532....19..7...9...2..58....797..6.......1..27..1...3.86	153682794647539128829417653238741965761395842495826317974268531386154279512973486
.......5.......96.94...6..8.7..5...1.9182347.8...1..9.1..3...82.59.......2.......	286941753715238964943576128672459831591823476834617295167394582359182647428765319
..5......23..6.74......75.81..6...54.8..9..1.59...4..63.91......51.8..29......1..	975841362238569741614327598127638954486795213593214876369152487751483629842976135
6289..57...3....2..7.....8....3..7.2.39.4.81.4.2..1....4.....5..9....4...56..4197	628913574513487629974526381165398742739245816482671935841769253397152468256834197
48576....7........129....7..6..1..3..9..5..2..4..9..1..5....369........2....26754	485761293736982541129345876268417935391658427547293618852174369674539182913826754
..2....5.394......1.83.49....5..9.....3.6.2.....5..8....78.65.3......679.3....4..	762981354394625781158374962875249136913768245426513897247896513581432679639157428
.....1...651938.2.7...5....92.14...518..2..975...79.42....1...6.1.695473...4.....	248761539651938724739254618927143865184526397563879142495317286812695473376482951
.582..73.........263.7.1..9......2.787.....135.9......9..3.2.767.........16..739.	458269731197538462632741589361894257874625913529173648945312876783956124216487395
7.3...9.4...7...6..4.3.6..1..6..7......132......5..7..6..9.8.5..5...3...8.9...4.7	763251984281749365945386271416897532597132648328564719674928153152473896839615427
